year,geocode,section_key,municipio,pct_otras_prestaciones,pct_otros_ingresos,pct_pensiones,pct_prestaciones_desempleo,pct_sueldos_salarios
2022,20230101_38023_D03_S026,38023_D03_S026,San Cristóbal de La Laguna,3.2,10.8,19.2,1.5,65.3
2022,20230101_38023_D03_S027,38023_D03_S027,San Cristóbal de La Laguna,4.5,9.4,10.7,1.8,73.6
2022,20230101_38023_D03_S028,38023_D03_S028,San Cristóbal de La Laguna,4.4,9.7,17.2,3.3,65.5
2022,20230101_38023_D03_S029,38023_D03_S029,San Cristóbal de La Laguna,5.4,7.2,18.2,3.2,66.0
2022,20230101_38023_D04_S001,38023_D04_S001,San Cristóbal de La Laguna,4.3,9.7,19.2,2.7,64.1
2022,20230101_38023_D04_S002,38023_D04_S002,San Cristóbal de La Laguna,4.8,8.3,16.7,2.4,67.8
2022,20230101_38023_D04_S003,38023_D04_S003,San Cristóbal de La Laguna,3.3,9.4,17.4,1.9,68.0
2022,20230101_38023_D04_S004,38023_D04_S004,San Cristóbal de La Laguna,3.6,10.7,27.7,2.7,55.3
2022,20230101_38023_D04_S005,38023_D04_S005,San Cristóbal de La Laguna,3.1,18.6,18.7,1.9,57.7
2022,20230101_38023_D04_S006,38023_D04_S006,San Cristóbal de La Laguna,4.3,8.2,23.8,2.9,60.8
2022,20230101_38023_D04_S007,38023_D04_S007,San Cristóbal de La Laguna,4.3,13.3,20.7,1.8,59.9
2022,20230101_38023_D04_S008,38023_D04_S008,San Cristóbal de La Laguna,5.0,7.6,18.7,2.8,65.9
2022,20230101_38023_D05_S001,38023_D05_S001,San Cristóbal de La Laguna,4.9,8.7,22.0,3.6,60.8
2022,20230101_38023_D05_S002,38023_D05_S002,San Cristóbal de La Laguna,5.3,9.2,20.8,3.1,61.6
2022,20230101_38023_D05_S003,38023_D05_S003,San Cristóbal de La Laguna,3.8,10.6,22.7,2.5,60.4
2022,20230101_38023_D05_S004,38023_D05_S004,San Cristóbal de La Laguna,4.0,12.4,19.0,3.1,61.5
2022,20230101_38023_D05_S005,38023_D05_S005,San Cristóbal de La Laguna,4.5,9.8,20.7,2.8,62.2
2022,20230101_38023_D05_S006,38023_D05_S006,San Cristóbal de La Laguna,3.8,12.3,20.8,2.0,61.1
2022,20230101_38023_D05_S007,38023_D05_S007,San Cristóbal de La Laguna,4.4,12.1,18.5,2.7,62.3
2022,20230101_38023_D05_S008,38023_D05_S008,San Cristóbal de La Laguna,5.3,6.1,24.3,4.0,60.2
2022,20230101_38023_D05_S009,38023_D05_S009,San Cristóbal de La Laguna,4.0,14.6,15.3,2.3,63.9
2022,20230101_38023_D05_S010,38023_D05_S010,San Cristóbal de La Laguna,4.9,9.0,21.1,2.8,62.2
2022,20230101_38023_D05_S011,38023_D05_S011,San Cristóbal de La Laguna,3.6,11.1,25.7,2.5,57.1
2022,20230101_38023_D05_S012,38023_D05_S012,San Cristóbal de La Laguna,4.2,6.7,25.6,3.4,60.3
2022,20230101_38023_D05_S013,38023_D05_S013,San Cristóbal de La Laguna,4.6,8.2,27.6,3.4,56.3
2022,20230101_38023_D05_S014,38023_D05_S014,San Cristóbal de La Laguna,4.6,6.6,17.8,3.3,67.7
2022,20230101_38023_D05_S015,38023_D05_S015,San Cristóbal de La Laguna,3.2,18.2,17.1,2.6,59.0
2022,20230101_38023_D06_S001,38023_D06_S001,San Cristóbal de La Laguna,3.1,7.6,21.8,1.9,65.7
2022,20230101_38023_D06_S002,38023_D06_S002,San Cristóbal de La Laguna,2.2,18.3,19.7,1.6,58.2
2022,20230101_38023_D06_S003,38023_D06_S003,San Cristóbal de La Laguna,4.7,10.7,20.8,2.0,61.8
2022,20230101_38023_D06_S004,38023_D06_S004,San Cristóbal de La Laguna,4.7,11.2,19.6,2.3,62.2
2022,20230101_38024_D01_S001,38024_D01_S001,Los Llanos de Aridane,4.3,20.4,15.0,4.2,56.2
2022,20230101_38024_D01_S002,38024_D01_S002,Los Llanos de Aridane,5.0,13.1,12.5,4.6,64.8
2022,20230101_38024_D01_S003,38024_D01_S003,Los Llanos de Aridane,5.6,15.0,20.1,4.9,54.4
2022,20230101_38024_D01_S004,38024_D01_S004,Los Llanos de Aridane,5.8,16.9,13.6,4.4,59.3
2022,20230101_38024_D01_S005,38024_D01_S005,Los Llanos de Aridane,5.2,20.2,17.8,3.9,52.9
2022,20230101_38024_D01_S006,38024_D01_S006,Los Llanos de Aridane,5.0,16.4,20.9,4.1,53.6
2022,20230101_38024_D01_S007,38024_D01_S007,Los Llanos de Aridane,6.8,10.6,20.4,4.9,57.4
2022,20230101_38024_D01_S008,38024_D01_S008,Los Llanos de Aridane,6.0,12.6,17.5,4.7,59.3
2022,20230101_38024_D02_S001,38024_D02_S001,Los Llanos de Aridane,4.8,15.1,17.6,3.9,58.6
2022,20230101_38024_D02_S002,38024_D02_S002,Los Llanos de Aridane,5.6,12.8,18.5,5.4,57.8
2022,20230101_38024_D03_S001,38024_D03_S001,Los Llanos de Aridane,12.7,14.0,20.2,4.8,48.3
2022,20230101_38024_D03_S002,38024_D03_S002,Los Llanos de Aridane,17.1,11.6,15.7,8.2,47.4
2022,20230101_38024_D03_S003,38024_D03_S003,Los Llanos de Aridane,14.8,16.1,19.7,5.9,43.5
2022,20230101_38025_D01_S001,38025_D01_S001,La Matanza de Acentejo,4.4,6.3,19.9,3.3,66.1
2022,20230101_38025_D01_S002,38025_D01_S002,La Matanza de Acentejo,4.5,12.4,17.4,3.4,62.3
2022,20230101_38025_D01_S003,38025_D01_S003,La Matanza de Acentejo,3.9,11.3,14.8,2.9,67.1
2022,20230101_38025_D01_S004,38025_D01_S004,La Matanza de Acentejo,4.0,14.1,15.8,2.5,63.7
2022,20230101_38025_D01_S005,38025_D01_S005,La Matanza de Acentejo,5.3,11.7,22.7,3.1,57.3
2022,20230101_38026_D01_S001,38026_D01_S001,La Orotava,3.7,21.8,22.8,1.8,49.9
2022,20230101_38026_D01_S002,38026_D01_S002,La Orotava,3.7,11.6,23.2,2.1,59.4
2022,20230101_38026_D01_S004,38026_D01_S004,La Orotava,4.7,12.5,27.7,2.0,53.1
2022,20230101_38026_D02_S001,38026_D02_S001,La Orotava,5.4,18.5,22.9,3.0,50.2
2022,20230101_38026_D02_S002,38026_D02_S002,La Orotava,5.6,7.9,21.4,3.0,62.3
2022,20230101_38026_D02_S003,38026_D02_S003,La Orotava,3.9,9.5,10.7,3.0,72.9
2022,20230101_38026_D02_S004,38026_D02_S004,La Orotava,4.7,11.9,24.5,2.7,56.2
2022,20230101_38026_D03_S001,38026_D03_S001,La Orotava,5.6,7.5,21.4,3.9,61.6
2022,20230101_38026_D03_S002,38026_D03_S002,La Orotava,3.6,16.9,21.5,2.5,55.5
2022,20230101_38026_D03_S003,38026_D03_S003,La Orotava,2.0,25.2,22.4,1.8,48.6
2022,20230101_38026_D03_S004,38026_D03_S004,La Orotava,4.7,8.7,10.4,2.7,73.5
2022,20230101_38026_D03_S005,38026_D03_S005,La Orotava,5.7,8.6,24.3,3.7,57.7
2022,20230101_38026_D03_S006,38026_D03_S006,La Orotava,3.5,10.2,26.5,2.5,57.3
2022,20230101_38026_D03_S007,38026_D03_S007,La Orotava,4.6,8.2,15.5,3.0,68.8
2022,20230101_38026_D04_S001,38026_D04_S001,La Orotava,2.8,23.8,14.8,2.3,56.4
2022,20230101_38026_D04_S002,38026_D04_S002,La Orotava,4.0,11.2,13.6,3.0,68.3
2022,20230101_38026_D04_S003,38026_D04_S003,La Orotava,2.9,20.4,20.7,2.1,54.0
2022,20230101_38026_D04_S004,38026_D04_S004,La Orotava,6.7,9.3,23.3,4.0,56.8
2022,20230101_38026_D04_S005,38026_D04_S005,La Orotava,3.2,16.0,17.4,2.2,61.2
2022,20230101_38026_D05_S001,38026_D05_S001,La Orotava,5.0,10.0,15.3,3.4,66.2
2022,20230101_38026_D05_S002,38026_D05_S002,La Orotava,5.3,11.6,19.4,3.0,60.7
2022,20230101_38026_D05_S003,38026_D05_S003,La Orotava,4.9,10.4,21.9,3.6,59.3
2022,20230101_38026_D05_S004,38026_D05_S004,La Orotava,7.3,7.1,30.2,5.0,50.3
2022,20230101_38026_D05_S005,38026_D05_S005,La Orotava,5.0,9.4,12.7,3.3,69.7
2022,20230101_38026_D06_S001,38026_D06_S001,La Orotava,6.5,3.8,26.9,4.3,58.5
2022,20230101_38026_D06_S002,38026_D06_S002,La Orotava,5.4,10.0,24.3,3.8,56.6
2022,20230101_38026_D06_S003,38026_D06_S003,La Orotava,6.8,10.2,20.3,3.9,58.9
2022,20230101_38026_D06_S004,38026_D06_S004,La Orotava,6.2,9.9,18.6,4.4,60.9
2022,20230101_38027_D01_S001,38027_D01_S001,El Paso,5.2,14.4,18.1,4.7,57.6
2022,20230101_38027_D02_S001,38027_D02_S001,El Paso,5.5,15.5,18.0,4.3,56.7
2022,20230101_38027_D03_S001,38027_D03_S001,El Paso,3.9,22.2,19.2,3.3,51.4
2022,20230101_38027_D03_S002,38027_D03_S002,El Paso,4.1,21.6,21.0,4.4,48.9
2022,20230101_38027_D04_S001,38027_D04_S001,El Paso,11.7,13.4,18.8,4.4,51.7
2022,20230101_38028_D01_S001,38028_D01_S001,Puerto de La Cruz,6.4,18.7,29.3,2.1,43.4
2022,20230101_38028_D01_S002,38028_D01_S002,Puerto de La Cruz,5.2,17.7,29.4,3.0,44.8
2022,20230101_38028_D01_S003,38028_D01_S003,Puerto de La Cruz,2.0,36.5,25.7,1.2,34.7
2022,20230101_38028_D01_S004,38028_D01_S004,Puerto de La Cruz,2.5,25.8,18.1,1.5,52.1
2022,20230101_38028_D02_S001,38028_D02_S001,Puerto de La Cruz,2.5,25.9,30.1,2.0,39.6
2022,20230101_38028_D02_S002,38028_D02_S002,Puerto de La Cruz,5.2,20.4,28.3,2.4,43.8
2022,20230101_38028_D02_S003,38028_D02_S003,Puerto de La Cruz,3.1,20.4,21.1,2.3,53.1
2022,20230101_38028_D02_S004,38028_D02_S004,Puerto de La Cruz,3.3,19.3,22.1,2.1,53.3
2022,20230101_38028_D02_S005,38028_D02_S005,Puerto de La Cruz,4.1,12.9,19.2,2.8,60.9
2022,20230101_38028_D03_S001,38028_D03_S001,Puerto de La Cruz,5.0,17.5,27.7,2.3,47.6
2022,20230101_38028_D03_S002,38028_D03_S002,Puerto de La Cruz,3.8,13.2,36.1,2.8,44.3
2022,20230101_38028_D03_S003,38028_D03_S003,Puerto de La Cruz,5.7,5.6,28.9,3.3,56.5
2022,20230101_38028_D03_S004,38028_D03_S004,Puerto de La Cruz,4.7,12.8,30.0,3.0,49.5
2022,20230101_38028_D03_S005,38028_D03_S005,Puerto de La Cruz,4.8,6.9,34.0,2.9,51.4
2022,20230101_38028_D03_S006,38028_D03_S006,Puerto de La Cruz,6.8,6.0,37.9,3.2,46.1
2022,20230101_38028_D04_S001,38028_D04_S001,Puerto de La Cruz,5.1,12.7,27.7,2.8,51.8
2022,20230101_38028_D04_S002,38028_D04_S002,Puerto de La Cruz,7.7,6.0,24.3,4.6,57.4
2022,20230101_38028_D04_S003,38028_D04_S003,Puerto de La Cruz,4.7,12.9,21.9,3.6,56.9
2022,20230101_38028_D04_S004,38028_D04_S004,Puerto de La Cruz,5.7,14.9,20.4,2.4,56.6
2022,20230101_38028_D04_S005,38028_D04_S005,Puerto de La Cruz,8.7,4.8,29.6,4.5,52.6
2022,20230101_38029_D01_S001,38029_D01_S001,Puntagorda,3.5,17.9,19.9,4.3,54.4
2022,20230101_38029_D01_S002,38029_D01_S002,Puntagorda,4.4,15.8,19.4,3.4,56.9
2022,20230101_38030_D01_S001,38030_D01_S001,Puntallana,4.2,14.2,18.8,2.7,60.0
2022,20230101_38030_D01_S002,38030_D01_S002,Puntallana,2.6,14.4,23.6,1.9,57.5
2022,20230101_38031_D01_S001,38031_D01_S001,Los Realejos,4.7,8.7,25.0,3.5,58.1
2022,20230101_38031_D01_S002,38031_D01_S002,Los Realejos,4.4,12.5,17.7,3.0,62.4
2022,20230101_38031_D01_S003,38031_D01_S003,Los Realejos,4.5,10.4,18.5,3.3,63.3
2022,20230101_38031_D01_S004,38031_D01_S004,Los Realejos,4.3,9.3,20.0,3.5,62.9
2022,20230101_38031_D01_S005,38031_D01_S005,Los Realejos,4.3,8.1,20.1,3.6,63.9
2022,20230101_38031_D01_S006,38031_D01_S006,Los Realejos,3.4,12.4,17.2,3.0,64.1
2022,20230101_38031_D01_S007,38031_D01_S007,Los Realejos,5.2,7.2,21.4,4.3,61.9
2022,20230101_38031_D01_S008,38031_D01_S008,Los Realejos,3.8,12.7,13.9,3.1,66.6
2022,20230101_38031_D02_S001,38031_D02_S001,Los Realejos,4.3,10.3,22.3,3.2,59.9
2022,20230101_38031_D02_S002,38031_D02_S002,Los Realejos,4.0,8.7,17.9,2.9,66.5
2022,20230101_38031_D02_S003,38031_D02_S003,Los Realejos,5.6,5.8,24.4,4.4,59.8
2022,20230101_38031_D03_S001,38031_D03_S001,Los Realejos,5.4,11.2,21.0,3.9,58.5
2022,20230101_38031_D03_S002,38031_D03_S002,Los Realejos,4.1,10.9,22.8,3.9,58.4
2022,20230101_38031_D03_S003,38031_D03_S003,Los Realejos,6.4,5.4,23.9,5.3,59.1
2022,20230101_38031_D03_S004,38031_D03_S004,Los Realejos,3.8,10.4,18.0,2.9,64.9
2022,20230101_38031_D03_S005,38031_D03_S005,Los Realejos,4.6,9.9,24.4,3.4,57.7
2022,20230101_38031_D04_S001,38031_D04_S001,Los Realejos,4.4,11.9,19.9,4.2,59.6
2022,20230101_38031_D04_S002,38031_D04_S002,Los Realejos,2.6,15.7,15.8,2.0,63.9
2022,20230101_38031_D04_S003,38031_D04_S003,Los Realejos,3.0,21.1,22.5,1.7,51.7
2022,20230101_38031_D04_S004,38031_D04_S004,Los Realejos,4.2,14.8,22.3,3.5,55.2
2022,20230101_38031_D05_S001,38031_D05_S001,Los Realejos,4.8,4.3,27.3,5.0,58.6
2022,20230101_38031_D05_S002,38031_D05_S002,Los Realejos,6.7,4.1,26.7,5.0,57.6
2022,20230101_38031_D05_S003,38031_D05_S003,Los Realejos,4.9,6.4,23.2,5.8,59.8
2022,20230101_38031_D06_S001,38031_D06_S001,Los Realejos,7.8,6.7,21.6,5.1,58.8
2022,20230101_38031_D06_S002,38031_D06_S002,Los Realejos,7.1,7.5,22.9,4.8,57.8
2022,20230101_38032_D01_S001,38032_D01_S001,El Rosario,3.7,11.9,19.6,2.2,62.6
2022,20230101_38032_D01_S002,38032_D01_S002,El Rosario,3.5,8.6,24.7,3.2,60.0
2022,20230101_38032_D01_S003,38032_D01_S003,El Rosario,3.3,11.8,21.2,2.2,61.6
2022,20230101_38032_D01_S004,38032_D01_S004,El Rosario,2.7,15.6,11.6,1.7,68.6
2022,20230101_38032_D01_S005,38032_D01_S005,El Rosario,5.1,9.2,24.7,4.0,57.1
2022,20230101_38032_D01_S006,38032_D01_S006,El Rosario,2.4,17.9,11.9,1.2,66.5
2022,20230101_38032_D01_S007,38032_D01_S007,El Rosario,4.5,10.3,20.6,2.1,62.5
2022,20230101_38032_D01_S008,38032_D01_S008,El Rosario,3.0,12.2,18.9,1.2,64.9
2022,20230101_38032_D01_S009,38032_D01_S009,El Rosario,4.0,11.3,22.4,2.7,59.6
2022,20230101_38032_D01_S010,38032_D01_S010,El Rosario,3.8,10.4,23.6,2.6,59.6
2022,20230101_38032_D01_S011,38032_D01_S011,El Rosario,2.3,18.7,8.8,1.2,69.0
2022,20230101_38032_D01_S012,38032_D01_S012,El Rosario,1.8,22.5,12.7,1.0,62.1
2022,20230101_38032_D01_S013,38032_D01_S013,El Rosario,2.8,16.4,12.1,1.2,67.5
2022,20230101_38033_D01_S001,38033_D01_S001,San Andrés y Sauces,3.4,19.0,22.3,2.5,52.8
2022,20230101_38033_D01_S002,38033_D01_S002,San Andrés y Sauces,3.7,20.6,17.2,2.3,56.1
2022,20230101_38033_D01_S003,38033_D01_S003,San Andrés y Sauces,4.3,19.4,23.7,1.8,50.8
2022,20230101_38033_D02_S001,38033_D02_S001,San Andrés y Sauces,4.3,15.1,26.7,1.6,52.3
2022,20230101_38034_D01_S001,38034_D01_S001,San Juan de la Rambla,4.1,15.2,24.8,1.9,54.0
2022,20230101_38034_D01_S002,38034_D01_S002,San Juan de la Rambla,5.2,7.8,15.6,4.1,67.3
2022,20230101_38034_D01_S003,38034_D01_S003,San Juan de la Rambla,5.3,6.5,21.9,4.5,61.8
2022,20230101_38034_D01_S004,38034_D01_S004,San Juan de la Rambla,5.7,8.2,16.8,4.1,65.3
2022,20230101_38035_D01_S001,38035_D01_S001,San Miguel de Abona,3.1,17.8,18.3,2.3,58.5
2022,20230101_38035_D01_S002,38035_D01_S002,San Miguel de Abona,3.5,14.9,17.4,3.4,60.9
2022,20230101_38035_D01_S003,38035_D01_S003,San Miguel de Abona,3.1,17.1,15.8,2.9,61.1
2022,20230101_38035_D01_S004,38035_D01_S004,San Miguel de Abona,2.8,17.8,14.4,2.7,62.3
2022,20230101_38035_D01_S005,38035_D01_S005,San Miguel de Abona,3.7,19.1,15.2,3.4,58.7
2022,20230101_38035_D01_S006,38035_D01_S006,San Miguel de Abona,4.7,8.3,9.4,3.6,74.2
2022,20230101_38035_D01_S007,38035_D01_S007,San Miguel de Abona,3.2,12.2,5.9,2.9,75.8
2022,20230101_38035_D01_S008,38035_D01_S008,San Miguel de Abona,2.6,18.9,6.6,2.4,69.5
2022,20230101_38035_D01_S009,38035_D01_S009,San Miguel de Abona,4.0,9.5,10.8,4.1,71.7
2022,20230101_38036_D01_S001,38036_D01_S001,San Sebastián de La Gomera,2.7,15.2,19.5,1.4,61.2
2022,20230101_38036_D01_S002,38036_D01_S002,San Sebastián de La Gomera,4.8,8.6,21.0,2.2,63.4
2022,20230101_38036_D01_S003,38036_D01_S003,San Sebastián de La Gomera,5.0,11.9,18.7,2.3,62.2
2022,20230101_38036_D01_S005,38036_D01_S005,San Sebastián de La Gomera,3.2,9.7,15.5,2.2,69.3
2022,20230101_38036_D01_S006,38036_D01_S006,San Sebastián de La Gomera,3.7,11.2,19.8,2.2,63.2
2022,20230101_38036_D01_S007,38036_D01_S007,San Sebastián de La Gomera,5.2,7.3,16.5,3.4,67.7
2022,20230101_38036_D01_S008,38036_D01_S008,San Sebastián de La Gomera,2.9,9.1,9.7,1.7,76.7
2022,20230101_38037_D01_S001,38037_D01_S001,Santa Cruz de La Palma,2.6,18.5,21.3,1.8,55.8
2022,20230101_38037_D01_S002,38037_D01_S002,Santa Cruz de La Palma,4.8,6.5,24.5,2.8,61.4
2022,20230101_38037_D01_S003,38037_D01_S003,Santa Cruz de La Palma,3.1,13.6,20.9,1.9,60.4
2022,20230101_38037_D02_S001,38037_D02_S001,Santa Cruz de La Palma,2.0,19.8,25.5,1.5,51.2
2022,20230101_38037_D02_S002,38037_D02_S002,Santa Cruz de La Palma,4.0,12.8,27.6,2.4,53.2
2022,20230101_38037_D02_S003,38037_D02_S003,Santa Cruz de La Palma,4.3,6.3,30.3,2.6,56.5
2022,20230101_38037_D02_S005,38037_D02_S005,Santa Cruz de La Palma,3.4,13.0,18.2,1.8,63.7
2022,20230101_38037_D03_S001,38037_D03_S001,Santa Cruz de La Palma,3.3,11.4,17.7,1.5,66.1
2022,20230101_38037_D03_S002,38037_D03_S002,Santa Cruz de La Palma,4.2,8.7,26.6,2.3,58.3
2022,20230101_38037_D03_S003,38037_D03_S003,Santa Cruz de La Palma,5.6,3.6,31.5,3.3,56.0
2022,20230101_38037_D03_S004,38037_D03_S004,Santa Cruz de La Palma,3.0,12.0,25.2,2.0,57.7
2022,20230101_38037_D03_S005,38037_D03_S005,Santa Cruz de La Palma,4.7,9.5,22.8,2.9,60.1
2022,20230101_38038_D01_S001,38038_D01_S001,Santa Cruz de Tenerife,1.9,31.2,17.7,0.9,48.4
2022,20230101_38038_D01_S002,38038_D01_S002,Santa Cruz de Tenerife,4.3,13.1,19.0,1.8,61.8
2022,20230101_38038_D01_S003,38038_D01_S003,Santa Cruz de Tenerife,3.5,17.1,22.4,1.2,55.9
2022,20230101_38038_D01_S004,38038_D01_S004,Santa Cruz de Tenerife,3.5,26.7,19.2,1.4,49.2
2022,20230101_38038_D01_S006,38038_D01_S006,Santa Cruz de Tenerife,3.2,14.9,22.4,1.4,58.1
2022,20230101_38038_D01_S007,38038_D01_S007,Santa Cruz de Tenerife,4.0,19.1,21.7,1.2,54.1
2022,20230101_38038_D01_S008,38038_D01_S008,Santa Cruz de Tenerife,2.2,33.8,15.7,0.7,47.7
2022,20230101_38038_D01_S009,38038_D01_S009,Santa Cruz de Tenerife,2.1,22.4,28.1,0.4,47.0
2022,20230101_38038_D01_S010,38038_D01_S010,Santa Cruz de Tenerife,3.1,22.1,18.8,0.8,55.3
2022,20230101_38038_D01_S011,38038_D01_S011,Santa Cruz de Tenerife,3.5,27.3,21.5,1.0,46.8
2022,20230101_38038_D01_S012,38038_D01_S012,Santa Cruz de Tenerife,1.5,29.3,13.4,0.5,55.3
2022,20230101_38038_D02_S001,38038_D02_S001,Santa Cruz de Tenerife,3.6,21.6,21.0,1.0,52.8
2022,20230101_38038_D02_S002,38038_D02_S002,Santa Cruz de Tenerife,2.4,25.7,16.5,1.0,54.4
2022,20230101_38038_D02_S003,38038_D02_S003,Santa Cruz de Tenerife,2.8,19.6,19.4,1.1,57.1
2022,20230101_38038_D02_S004,38038_D02_S004,Santa Cruz de Tenerife,3.4,26.5,19.4,0.9,49.9
2022,20230101_38038_D02_S005,38038_D02_S005,Santa Cruz de Tenerife,3.5,19.5,19.9,1.0,56.0
2022,20230101_38038_D02_S006,38038_D02_S006,Santa Cruz de Tenerife,2.8,23.9,17.0,0.9,55.4
2022,20230101_38038_D02_S007,38038_D02_S007,Santa Cruz de Tenerife,1.9,16.2,21.4,1.0,59.5
2022,20230101_38038_D02_S008,38038_D02_S008,Santa Cruz de Tenerife,2.4,33.4,13.1,1.1,50.0
2022,20230101_38038_D02_S009,38038_D02_S009,Santa Cruz de Tenerife,3.7,14.2,22.4,1.4,58.4
2022,20230101_38038_D03_S001,38038_D03_S001,Santa Cruz de Tenerife,2.1,15.2,8.5,0.5,73.8
2022,20230101_38038_D03_S002,38038_D03_S002,Santa Cruz de Tenerife,3.4,13.1,22.9,1.3,59.3
2022,20230101_38038_D03_S003,38038_D03_S003,Santa Cruz de Tenerife,3.1,15.6,19.6,1.4,60.3
2022,20230101_38038_D03_S004,38038_D03_S004,Santa Cruz de Tenerife,6.8,6.0,28.9,2.2,56.2
2022,20230101_38038_D03_S005,38038_D03_S005,Santa Cruz de Tenerife,3.6,11.9,22.8,2.0,59.7
2022,20230101_38038_D03_S006,38038_D03_S006,Santa Cruz de Tenerife,2.0,15.3,24.3,1.0,57.5
2022,20230101_38038_D03_S007,38038_D03_S007,Santa Cruz de Tenerife,4.2,8.9,28.7,1.7,56.5
2022,20230101_38038_D03_S008,38038_D03_S008,Santa Cruz de Tenerife,4.3,12.6,26.1,1.9,55.2
2022,20230101_38038_D03_S009,38038_D03_S009,Santa Cruz de Tenerife,4.7,11.5,14.4,1.4,68.0
2022,20230101_38038_D03_S010,38038_D03_S010,Santa Cruz de Tenerife,5.3,11.3,23.0,2.0,58.4
2022,20230101_38038_D03_S011,38038_D03_S011,Santa Cruz de Tenerife,2.8,17.9,17.3,1.1,61.0
2022,20230101_38038_D03_S013,38038_D03_S013,Santa Cruz de Tenerife,2.5,11.5,22.9,1.3,61.9
2022,20230101_38038_D03_S014,38038_D03_S014,Santa Cruz de Tenerife,3.5,13.2,32.4,1.4,49.4
2022,20230101_38038_D03_S015,38038_D03_S015,Santa Cruz de Tenerife,3.8,12.8,28.2,1.3,53.9
2022,20230101_38038_D03_S016,38038_D03_S016,Santa Cruz de Tenerife,4.6,14.1,22.1,2.4,56.7
2022,20230101_38038_D03_S017,38038_D03_S017,Santa Cruz de Tenerife,2.8,16.3,17.5,1.6,61.7
2022,20230101_38038_D03_S018,38038_D03_S018,Santa Cruz de Tenerife,5.8,10.6,23.0,2.4,58.2
2022,20230101_38038_D03_S019,38038_D03_S019,Santa Cruz de Tenerife,2.6,13.4,31.7,1.1,51.2
2022,20230101_38038_D03_S020,38038_D03_S020,Santa Cruz de Tenerife,2.4,19.9,10.4,1.1,66.1
2022,20230101_38038_D03_S021,38038_D03_S021,Santa Cruz de Tenerife,1.9,16.8,9.0,0.7,71.6
2022,20230101_38038_D04_S001,38038_D04_S001,Santa Cruz de Tenerife,7.7,13.2,22.0,4.1,53.0
2022,20230101_38038_D04_S002,38038_D04_S002,Santa Cruz de Tenerife,7.0,6.2,26.0,3.4,57.4
2022,20230101_38038_D04_S003,38038_D04_S003,Santa Cruz de Tenerife,7.1,7.9,20.6,3.5,60.9
2022,20230101_38038_D04_S004,38038_D04_S004,Santa Cruz de Tenerife,6.2,10.4,23.9,3.8,55.8
2022,20230101_38038_D04_S005,38038_D04_S005,Santa Cruz de Tenerife,6.7,10.7,23.6,4.1,55.0
2022,20230101_38038_D04_S006,38038_D04_S006,Santa Cruz de Tenerife,7.9,6.7,28.2,3.9,53.3
2022,20230101_38038_D04_S007,38038_D04_S007,Santa Cruz de Tenerife,6.1,2.3,33.0,4.0,54.6
2022,20230101_38038_D04_S009,38038_D04_S009,Santa Cruz de Tenerife,8.2,2.8,33.1,4.1,51.8
2022,20230101_38038_D04_S011,38038_D04_S011,Santa Cruz de Tenerife,8.3,4.4,28.0,3.9,55.4
2022,20230101_38038_D04_S012,38038_D04_S012,Santa Cruz de Tenerife,7.8,3.3,34.4,3.4,51.1
2022,20230101_38038_D04_S014,38038_D04_S014,Santa Cruz de Tenerife,5.1,3.3,31.9,3.6,56.2
2022,20230101_38038_D04_S015,38038_D04_S015,Santa Cruz de Tenerife,10.7,3.7,26.0,7.5,52.2
2022,20230101_38038_D05_S001,38038_D05_S001,Santa Cruz de Tenerife,2.5,40.1,15.1,0.5,41.8
2022,20230101_38038_D05_S002,38038_D05_S002,Santa Cruz de Tenerife,3.0,26.7,17.8,1.2,51.4
2022,20230101_38038_D05_S003,38038_D05_S003,Santa Cruz de Tenerife,3.4,20.4,20.9,1.2,54.1
2022,20230101_38038_D05_S004,38038_D05_S004,Santa Cruz de Tenerife,2.7,20.5,18.4,1.6,56.7
2022,20230101_38038_D05_S005,38038_D05_S005,Santa Cruz de Tenerife,2.8,17.2,21.5,1.4,57.2
2022,20230101_38038_D05_S006,38038_D05_S006,Santa Cruz de Tenerife,3.3,18.4,21.1,1.7,55.5
2022,20230101_38038_D05_S007,38038_D05_S007,Santa Cruz de Tenerife,3.6,17.2,21.9,2.0,55.3
2022,20230101_38038_D05_S008,38038_D05_S008,Santa Cruz de Tenerife,3.3,20.5,21.5,1.4,53.3
2022,20230101_38038_D05_S009,38038_D05_S009,Santa Cruz de Tenerife,1.4,44.0,13.0,0.6,41.0
2022,20230101_38038_D05_S010,38038_D05_S010,Santa Cruz de Tenerife,1.7,41.6,14.6,0.4,41.8
2022,20230101_38038_D05_S011,38038_D05_S011,Santa Cruz de Tenerife,4.0,15.4,28.0,1.5,51.1
2022,20230101_38038_D05_S012,38038_D05_S012,Santa Cruz de Tenerife,2.5,23.3,17.6,0.8,55.8
2022,20230101_38038_D05_S013,38038_D05_S013,Santa Cruz de Tenerife,4.3,14.9,23.3,2.1,55.5
2022,20230101_38038_D05_S014,38038_D05_S014,Santa Cruz de Tenerife,4.4,11.8,21.3,2.1,60.4
2022,20230101_38038_D05_S015,38038_D05_S015,Santa Cruz de Tenerife,2.7,18.7,24.7,1.3,52.6
2022,20230101_38038_D06_S001,38038_D06_S001,Santa Cruz de Tenerife,2.7,17.0,18.8,1.8,59.7
