year,geo_renta,section_key,municipio,distrito,seccion,renta_bruta_media_hogar,renta_bruta_media_persona,renta_neta_uc_media,renta_neta_uc_mediana,renta_ratio_media_mediana,map_year_renta,geo_distribucion_ingresos,pct_otras_prestaciones,pct_otros_ingresos,pct_pensiones,pct_prestaciones_desempleo,pct_sueldos_salarios,geo_ocupacion,casos_alta_cualificacion,casos_ocupacion_no_consta,casos_ocupaciones_elementales,casos_cualificados_bajo,ocupacion_total,ocupacion_total_conocida,pct_alta_cualificacion,pct_ocupaciones_elementales,geo_actividad,casos_agricultura,casos_construccion,casos_industria,casos_actividad_no_consta,casos_servicios,actividad_total_conocida,pct_servicios,pct_industria_construccion,perfil_renta
2022,20230101_38032_D01_S009,38032_D01_S009,El Rosario,1,9,49222.0,15067.0,20043.0,18550.0,1.0804851752021563,2023,20230101_38032_D01_S009,4.0,11.3,22.4,2.7,59.6,20220101_38032_D01_S009,93.0,18.0,50.0,148.0,309.0,291.0,31.95876288659794,17.18213058419244,20220101_38032_D01_S009,3.0,23.0,15.0,0.0,268.0,309.0,86.73139158576052,12.297734627831716,media-baja
2022,20230101_38032_D01_S010,38032_D01_S010,El Rosario,1,10,43893.0,14818.0,19356.0,17150.0,1.1286297376093295,2023,20230101_38032_D01_S010,3.8,10.4,23.6,2.6,59.6,20220101_38032_D01_S010,180.0,26.0,110.0,351.0,667.0,641.0,28.0811232449298,17.160686427457097,20220101_38032_D01_S010,10.0,57.0,72.0,0.0,528.0,667.0,79.16041979010495,19.340329835082457,media-baja
2022,20230101_38032_D01_S011,38032_D01_S011,El Rosario,1,11,64482.0,24330.0,29256.0,26250.0,1.1145142857142858,2023,20230101_38032_D01_S011,2.3,18.7,8.8,1.2,69.0,20220101_38032_D01_S011,448.0,46.0,37.0,334.0,865.0,819.0,54.7008547008547,4.517704517704518,20220101_38032_D01_S011,3.0,54.0,35.0,1.0,772.0,864.0,89.35185185185185,10.300925925925926,alta
2022,20230101_38032_D01_S012,38032_D01_S012,El Rosario,1,12,79305.0,30497.0,35242.0,28350.0,1.2431040564373899,2023,20230101_38032_D01_S012,1.8,22.5,12.7,1.0,62.1,20220101_38032_D01_S012,377.0,37.0,10.0,226.0,650.0,613.0,61.500815660685156,1.6313213703099512,20220101_38032_D01_S012,6.0,25.0,25.0,0.0,594.0,650.0,91.38461538461539,7.6923076923076925,alta
2022,20230101_38032_D01_S013,38032_D01_S013,El Rosario,1,13,62685.0,21824.0,27082.0,24850.0,1.0898189134808853,2023,20230101_38032_D01_S013,2.8,16.4,12.1,1.2,67.5,20220101_38032_D01_S013,260.0,26.0,35.0,179.0,500.0,474.0,54.85232067510549,7.383966244725738,20220101_38032_D01_S013,2.0,20.0,32.0,0.0,446.0,500.0,89.2,10.4,alta
2022,20230101_38033_D01_S001,38033_D01_S001,San Andrés y Sauces,1,1,39352.0,14310.0,20005.0,17150.0,1.166472303206997,2023,20230101_38033_D01_S001,3.4,19.0,22.3,2.5,52.8,20220101_38033_D01_S001,132.0,30.0,67.0,255.0,484.0,454.0,29.07488986784141,14.757709251101321,20220101_38033_D01_S001,64.0,39.0,29.0,1.0,351.0,483.0,72.67080745341615,14.078674948240165,media-baja
2022,20230101_38033_D01_S002,38033_D01_S002,San Andrés y Sauces,1,2,37575.0,13806.0,19308.0,16450.0,1.1737386018237081,2023,20230101_38033_D01_S002,3.7,20.6,17.2,2.3,56.1,20220101_38033_D01_S002,65.0,24.0,32.0,169.0,290.0,266.0,24.43609022556391,12.030075187969924,20220101_38033_D01_S002,31.0,18.0,18.0,2.0,221.0,288.0,76.73611111111111,12.5,media-baja
2022,20230101_38033_D01_S003,38033_D01_S003,San Andrés y Sauces,1,3,36845.0,13729.0,19060.0,16450.0,1.1586626139817628,2023,20230101_38033_D01_S003,4.3,19.4,23.7,1.8,50.8,20220101_38033_D01_S003,133.0,48.0,74.0,281.0,536.0,488.0,27.25409836065574,15.163934426229508,20220101_38033_D01_S003,71.0,39.0,39.0,2.0,385.0,534.0,72.09737827715355,14.606741573033707,media-baja
2022,20230101_38033_D02_S001,38033_D02_S001,San Andrés y Sauces,2,1,38627.0,14082.0,19763.0,17150.0,1.1523615160349854,2023,20230101_38033_D02_S001,4.3,15.1,26.7,1.6,52.3,20220101_38033_D02_S001,114.0,41.0,74.0,260.0,489.0,448.0,25.446428571428573,16.517857142857142,20220101_38033_D02_S001,77.0,31.0,29.0,1.0,351.0,488.0,71.92622950819673,12.295081967213115,media-baja
2022,20230101_38034_D01_S001,38034_D01_S001,San Juan de la Rambla,1,1,41044.0,15217.0,20127.0,17150.0,1.1735860058309038,2023,20230101_38034_D01_S001,4.1,15.2,24.8,1.9,54.0,20220101_38034_D01_S001,185.0,14.0,58.0,223.0,480.0,466.0,39.69957081545064,12.446351931330472,20220101_38034_D01_S001,20.0,29.0,13.0,0.0,418.0,480.0,87.08333333333333,8.75,media-baja
2022,20230101_38034_D01_S002,38034_D01_S002,San Juan de la Rambla,1,2,31181.0,11346.0,15690.0,15050.0,1.0425249169435216,2023,20230101_38034_D01_S002,5.2,7.8,15.6,4.1,67.3,20220101_38034_D01_S002,125.0,29.0,143.0,410.0,707.0,678.0,18.436578171091444,21.091445427728612,20220101_38034_D01_S002,43.0,65.0,25.0,0.0,574.0,707.0,81.18811881188118,12.72984441301273,baja
2022,20230101_38034_D01_S003,38034_D01_S003,San Juan de la Rambla,1,3,28885.0,10461.0,14560.0,14350.0,1.0146341463414634,2023,20230101_38034_D01_S003,5.3,6.5,21.9,4.5,61.8,20220101_38034_D01_S003,42.0,14.0,46.0,163.0,265.0,251.0,16.733067729083665,18.326693227091635,20220101_38034_D01_S003,18.0,46.0,10.0,0.0,191.0,265.0,72.0754716981132,21.132075471698112,baja
2022,20230101_38034_D01_S004,38034_D01_S004,San Juan de la Rambla,1,4,28677.0,10987.0,14908.0,14350.0,1.0388850174216029,2023,20230101_38034_D01_S004,5.7,8.2,16.8,4.1,65.3,20220101_38034_D01_S004,59.0,20.0,97.0,269.0,445.0,425.0,13.882352941176471,22.823529411764707,20220101_38034_D01_S004,35.0,88.0,21.0,0.0,301.0,445.0,67.64044943820225,24.49438202247191,baja
2022,20230101_38035_D01_S001,38035_D01_S001,San Miguel de Abona,1,1,44294.0,15279.0,20409.0,17850.0,1.143361344537815,2023,20230101_38035_D01_S001,3.1,17.8,18.3,2.3,58.5,20220101_38035_D01_S001,266.0,38.0,147.0,560.0,1011.0,973.0,27.33812949640288,15.107913669064748,20220101_38035_D01_S001,20.0,75.0,58.0,0.0,858.0,1011.0,84.86646884272997,13.155291790306627,media-baja
2022,20230101_38035_D01_S002,38035_D01_S002,San Miguel de Abona,1,2,37350.0,12579.0,17307.0,15750.0,1.0988571428571428,2023,20230101_38035_D01_S002,3.5,14.9,17.4,3.4,60.9,20220101_38035_D01_S002,159.0,32.0,135.0,483.0,809.0,777.0,20.463320463320464,17.374517374517374,20220101_38035_D01_S002,23.0,60.0,33.0,0.0,693.0,809.0,85.66131025957972,11.495673671199011,media-baja
2022,20230101_38035_D01_S003,38035_D01_S003,San Miguel de Abona,1,3,42553.0,14083.0,18932.0,17150.0,1.1039067055393585,2023,20230101_38035_D01_S003,3.1,17.1,15.8,2.9,61.1,20220101_38035_D01_S003,184.0,49.0,142.0,588.0,963.0,914.0,20.13129102844639,15.536105032822757,20220101_38035_D01_S003,19.0,62.0,54.0,1.0,827.0,962.0,85.96673596673597,12.058212058212058,media-baja
2022,20230101_38035_D01_S004,38035_D01_S004,San Miguel de Abona,1,4,25799.0,10372.0,14518.0,12950.0,1.1210810810810812,2023,20230101_38035_D01_S004,2.8,17.8,14.4,2.7,62.3,20220101_38035_D01_S004,467.0,110.0,292.0,1277.0,2146.0,2036.0,22.93713163064833,14.341846758349705,20220101_38035_D01_S004,34.0,116.0,61.0,0.0,1935.0,2146.0,90.16775396085741,8.247903075489283,baja
2022,20230101_38035_D01_S005,38035_D01_S005,San Miguel de Abona,1,5,37532.0,12305.0,16854.0,15050.0,1.1198671096345516,2023,20230101_38035_D01_S005,3.7,19.1,15.2,3.4,58.7,20220101_38035_D01_S005,81.0,13.0,88.0,222.0,404.0,391.0,20.71611253196931,22.506393861892583,20220101_38035_D01_S005,15.0,25.0,41.0,0.0,323.0,404.0,79.95049504950495,16.336633663366335,media-baja
2022,20230101_38035_D01_S006,38035_D01_S006,San Miguel de Abona,1,6,30800.0,11053.0,15151.0,14350.0,1.0558188153310104,2023,20230101_38035_D01_S006,4.7,8.3,9.4,3.6,74.2,20220101_38035_D01_S006,81.0,35.0,157.0,394.0,667.0,632.0,12.816455696202532,24.841772151898734,20220101_38035_D01_S006,24.0,39.0,25.0,0.0,579.0,667.0,86.80659670164917,9.5952023988006,baja
2022,20230101_38035_D01_S007,38035_D01_S007,San Miguel de Abona,1,7,38405.0,12735.0,17211.0,15750.0,1.0927619047619048,2023,20230101_38035_D01_S007,3.2,12.2,5.9,2.9,75.8,20220101_38035_D01_S007,234.0,52.0,111.0,568.0,965.0,913.0,25.629791894852136,12.157721796276013,20220101_38035_D01_S007,15.0,56.0,35.0,0.0,859.0,965.0,89.01554404145078,9.430051813471502,media-baja
2022,20230101_38035_D01_S008,38035_D01_S008,San Miguel de Abona,1,8,40169.0,13829.0,18492.0,16450.0,1.1241337386018238,2023,20230101_38035_D01_S008,2.6,18.9,6.6,2.4,69.5,20220101_38035_D01_S008,277.0,43.0,109.0,653.0,1082.0,1039.0,26.660250240615976,10.490856592877767,20220101_38035_D01_S008,14.0,37.0,32.0,0.0,999.0,1082.0,92.32902033271719,6.377079482439926,media-baja
2022,20230101_38035_D01_S009,38035_D01_S009,San Miguel de Abona,1,9,29883.0,10858.0,14767.0,14350.0,1.0290592334494773,2023,20230101_38035_D01_S009,4.0,9.5,10.8,4.1,71.7,20220101_38035_D01_S009,137.0,39.0,236.0,576.0,988.0,949.0,14.436248682824026,24.868282402528976,20220101_38035_D01_S009,48.0,59.0,41.0,0.0,840.0,988.0,85.02024291497976,10.121457489878543,baja
2022,20230101_38036_D01_S001,38036_D01_S001,San Sebastián de La Gomera,1,1,49749.0,19470.0,23916.0,20650.0,1.1581598062953995,2023,20230101_38036_D01_S001,2.7,15.2,19.5,1.4,61.2,20220101_38036_D01_S001,460.0,55.0,154.0,561.0,1230.0,1175.0,39.148936170212764,13.106382978723405,20220101_38036_D01_S001,28.0,87.0,35.0,0.0,1080.0,1230.0,87.8048780487805,9.91869918699187,media-alta
2022,20230101_38036_D01_S002,38036_D01_S002,San Sebastián de La Gomera,1,2,36180.0,14288.0,19597.0,18550.0,1.05644204851752,2023,20230101_38036_D01_S002,4.8,8.6,21.0,2.2,63.4,20220101_38036_D01_S002,189.0,46.0,133.0,439.0,807.0,761.0,24.83574244415243,17.47700394218134,20220101_38036_D01_S002,21.0,77.0,23.0,0.0,686.0,807.0,85.00619578686494,12.391573729863692,media-baja
2022,20230101_38036_D01_S003,38036_D01_S003,San Sebastián de La Gomera,1,3,40667.0,15386.0,20652.0,18550.0,1.1133153638814015,2023,20230101_38036_D01_S003,5.0,11.9,18.7,2.3,62.2,20220101_38036_D01_S003,84.0,11.0,51.0,165.0,311.0,300.0,28.0,17.0,20220101_38036_D01_S003,11.0,23.0,17.0,0.0,260.0,311.0,83.60128617363344,12.861736334405144,media-baja
2022,20230101_38036_D01_S005,38036_D01_S005,San Sebastián de La Gomera,1,5,42837.0,15502.0,20742.0,18550.0,1.118167115902965,2023,20230101_38036_D01_S005,3.2,9.7,15.5,2.2,69.3,20220101_38036_D01_S005,258.0,45.0,142.0,416.0,861.0,816.0,31.61764705882353,17.401960784313726,20220101_38036_D01_S005,32.0,79.0,27.0,1.0,722.0,860.0,83.95348837209302,12.325581395348838,media-baja
2022,20230101_38036_D01_S006,38036_D01_S006,San Sebastián de La Gomera,1,6,40890.0,16542.0,20886.0,18550.0,1.1259299191374663,2023,20230101_38036_D01_S006,3.7,11.2,19.8,2.2,63.2,20220101_38036_D01_S006,199.0,27.0,74.0,263.0,563.0,536.0,37.12686567164179,13.805970149253731,20220101_38036_D01_S006,15.0,47.0,20.0,0.0,481.0,563.0,85.43516873889875,11.900532859680284,media-alta
2022,20230101_38036_D01_S007,38036_D01_S007,San Sebastián de La Gomera,1,7,38204.0,13152.0,17697.0,17150.0,1.0318950437317784,2023,20230101_38036_D01_S007,5.2,7.3,16.5,3.4,67.7,20220101_38036_D01_S007,75.0,11.0,87.0,192.0,365.0,354.0,21.1864406779661,24.576271186440678,20220101_38036_D01_S007,11.0,38.0,17.0,0.0,299.0,365.0,81.91780821917808,15.068493150684931,media-baja
2022,20230101_38036_D01_S008,38036_D01_S008,San Sebastián de La Gomera,1,8,43899.0,16530.0,20887.0,18550.0,1.1259838274932614,2023,20230101_38036_D01_S008,2.9,9.1,9.7,1.7,76.7,,,,,,,,,,20220101_38036_D01_S008,0.0,0.0,0.0,0.0,0.0,0.0,,,media-alta
2022,20230101_38037_D01_S001,38037_D01_S001,Santa Cruz de La Palma,1,1,48145.0,19088.0,25365.0,19950.0,1.2714285714285714,2023,20230101_38037_D01_S001,2.6,18.5,21.3,1.8,55.8,20220101_38037_D01_S001,175.0,25.0,48.0,253.0,501.0,476.0,36.76470588235294,10.084033613445378,20220101_38037_D01_S001,15.0,23.0,15.0,1.0,447.0,500.0,89.4,7.6,media-alta
2022,20230101_38037_D01_S002,38037_D01_S002,Santa Cruz de La Palma,1,2,34823.0,13417.0,18462.0,15750.0,1.1721904761904762,2023,20230101_38037_D01_S002,4.8,6.5,24.5,2.8,61.4,20220101_38037_D01_S002,103.0,16.0,85.0,211.0,415.0,399.0,25.81453634085213,21.303258145363408,20220101_38037_D01_S002,12.0,34.0,14.0,0.0,355.0,415.0,85.5421686746988,11.566265060240964,media-baja
2022,20230101_38037_D01_S003,38037_D01_S003,Santa Cruz de La Palma,1,3,44616.0,17265.0,22874.0,18550.0,1.233099730458221,2023,20230101_38037_D01_S003,3.1,13.6,20.9,1.9,60.4,20220101_38037_D01_S003,322.0,35.0,105.0,398.0,860.0,825.0,39.03030303030303,12.727272727272727,20220101_38037_D01_S003,16.0,46.0,18.0,0.0,780.0,860.0,90.69767441860465,7.441860465116279,media-alta
2022,20230101_38037_D02_S001,38037_D02_S001,Santa Cruz de La Palma,2,1,49926.0,19698.0,25867.0,20650.0,1.252639225181598,2023,20230101_38037_D02_S001,2.0,19.8,25.5,1.5,51.2,20220101_38037_D02_S001,133.0,10.0,34.0,144.0,321.0,311.0,42.765273311897104,10.932475884244372,20220101_38037_D02_S001,9.0,11.0,8.0,1.0,292.0,320.0,91.25,5.9375,media-alta
2022,20230101_38037_D02_S002,38037_D02_S002,Santa Cruz de La Palma,2,2,45647.0,16562.0,22464.0,18550.0,1.2109973045822102,2023,20230101_38037_D02_S002,4.0,12.8,27.6,2.4,53.2,20220101_38037_D02_S002,202.0,24.0,67.0,251.0,544.0,520.0,38.84615384615385,12.884615384615385,20220101_38037_D02_S002,11.0,33.0,21.0,1.0,478.0,543.0,88.02946593001842,9.94475138121547,media-alta
2022,20230101_38037_D02_S003,38037_D02_S003,Santa Cruz de La Palma,2,3,37554.0,13571.0,19229.0,16450.0,1.1689361702127659,2023,20230101_38037_D02_S003,4.3,6.3,30.3,2.6,56.5,20220101_38037_D02_S003,357.0,54.0,107.0,491.0,1009.0,955.0,37.382198952879584,11.204188481675393,20220101_38037_D02_S003,19.0,56.0,33.0,0.0,901.0,1009.0,89.29633300297324,8.820614469772051,media-baja
2022,20230101_38037_D02_S005,38037_D02_S005,Santa Cruz de La Palma,2,5,52387.0,18465.0,25199.0,20650.0,1.2202905569007263,2023,20230101_38037_D02_S005,3.4,13.0,18.2,1.8,63.7,20220101_38037_D02_S005,8.0,2.0,4.0,19.0,33.0,31.0,25.806451612903224,12.903225806451612,20220101_38037_D02_S005,1.0,2.0,0.0,0.0,30.0,33.0,90.9090909090909,6.0606060606060606,media-alta
2022,20230101_38037_D03_S001,38037_D03_S001,Santa Cruz de La Palma,3,1,49095.0,17658.0,24161.0,19950.0,1.211077694235589,2023,20230101_38037_D03_S001,3.3,11.4,17.7,1.5,66.1,20220101_38037_D03_S001,185.0,17.0,55.0,187.0,444.0,427.0,43.32552693208431,12.880562060889929,20220101_38037_D03_S001,10.0,19.0,10.0,0.0,405.0,444.0,91.21621621621621,6.531531531531532,media-alta
2022,20230101_38037_D03_S002,38037_D03_S002,Santa Cruz de La Palma,3,2,40675.0,15135.0,20647.0,17150.0,1.2039067055393586,2023,20230101_38037_D03_S002,4.2,8.7,26.6,2.3,58.3,20220101_38037_D03_S002,133.0,17.0,35.0,178.0,363.0,346.0,38.4393063583815,10.115606936416185,20220101_38037_D03_S002,13.0,19.0,16.0,0.0,315.0,363.0,86.77685950413223,9.641873278236915,media-baja
2022,20230101_38037_D03_S003,38037_D03_S003,Santa Cruz de La Palma,3,3,35435.0,12797.0,18019.0,16450.0,1.0953799392097265,2023,20230101_38037_D03_S003,5.6,3.6,31.5,3.3,56.0,20220101_38037_D03_S003,79.0,16.0,89.0,258.0,442.0,426.0,18.544600938967136,20.892018779342724,20220101_38037_D03_S003,5.0,32.0,19.0,0.0,386.0,442.0,87.33031674208145,11.538461538461538,media-baja
2022,20230101_38037_D03_S004,38037_D03_S004,Santa Cruz de La Palma,3,4,45515.0,15871.0,22176.0,18550.0,1.1954716981132076,2023,20230101_38037_D03_S004,3.0,12.0,25.2,2.0,57.7,20220101_38037_D03_S004,148.0,15.0,73.0,255.0,491.0,476.0,31.092436974789916,15.336134453781513,20220101_38037_D03_S004,23.0,45.0,22.0,0.0,401.0,491.0,81.67006109979633,13.64562118126273,media-baja
2022,20230101_38037_D03_S005,38037_D03_S005,Santa Cruz de La Palma,3,5,39987.0,13250.0,19105.0,17850.0,1.0703081232492997,2023,20230101_38037_D03_S005,4.7,9.5,22.8,2.9,60.1,20220101_38037_D03_S005,105.0,41.0,110.0,352.0,608.0,567.0,18.51851851851852,19.400352733686066,20220101_38037_D03_S005,14.0,62.0,33.0,0.0,499.0,608.0,82.07236842105263,15.625,media-baja
2022,20230101_38038_D01_S001,38038_D01_S001,Santa Cruz de Tenerife,1,1,77346.0,29679.0,34446.0,29750.0,1.1578487394957984,2023,20230101_38038_D01_S001,1.9,31.2,17.7,0.9,48.4,20220101_38038_D01_S001,384.0,37.0,24.0,203.0,648.0,611.0,62.84779050736498,3.927986906710311,20220101_38038_D01_S001,9.0,21.0,24.0,1.0,593.0,647.0,91.65378670788253,6.955177743431221,alta
2022,20230101_38038_D01_S002,38038_D01_S002,Santa Cruz de Tenerife,1,2,47183.0,17562.0,21567.0,19250.0,1.1203636363636365,2023,20230101_38038_D01_S002,4.3,13.1,19.0,1.8,61.8,20220101_38038_D01_S002,191.0,29.0,37.0,147.0,404.0,375.0,50.93333333333333,9.866666666666667,20220101_38038_D01_S002,2.0,12.0,10.0,0.0,380.0,404.0,94.05940594059406,5.445544554455446,media-alta
2022,20230101_38038_D01_S003,38038_D01_S003,Santa Cruz de Tenerife,1,3,49347.0,20818.0,24606.0,21350.0,1.1525058548009368,2023,20230101_38038_D01_S003,3.5,17.1,22.4,1.2,55.9,20220101_38038_D01_S003,301.0,43.0,29.0,252.0,625.0,582.0,51.718213058419245,4.982817869415808,20220101_38038_D01_S003,3.0,18.0,21.0,1.0,582.0,624.0,93.26923076923077,6.25,alta
2022,20230101_38038_D01_S004,38038_D01_S004,Santa Cruz de Tenerife,1,4,59872.0,24057.0,28188.0,24850.0,1.1343259557344065,2023,20230101_38038_D01_S004,3.5,26.7,19.2,1.4,49.2,20220101_38038_D01_S004,273.0,28.0,20.0,170.0,491.0,463.0,58.96328293736501,4.319654427645788,20220101_38038_D01_S004,7.0,12.0,10.0,0.0,462.0,491.0,94.09368635437882,4.480651731160896,alta
2022,20230101_38038_D01_S006,38038_D01_S006,Santa Cruz de Tenerife,1,6,48956.0,19856.0,24142.0,20650.0,1.1691041162227602,2023,20230101_38038_D01_S006,3.2,14.9,22.4,1.4,58.1,20220101_38038_D01_S006,423.0,37.0,49.0,307.0,816.0,779.0,54.30038510911425,6.290115532734275,20220101_38038_D01_S006,6.0,24.0,27.0,0.0,759.0,816.0,93.01470588235294,6.25,media-alta
2022,20230101_38038_D01_S007,38038_D01_S007,Santa Cruz de Tenerife,1,7,52099.0,21489.0,25479.0,24850.0,1.0253118712273641,2023,20230101_38038_D01_S007,4.0,19.1,21.7,1.2,54.1,20220101_38038_D01_S007,170.0,17.0,12.0,113.0,312.0,295.0,57.6271186440678,4.067796610169491,20220101_38038_D01_S007,1.0,7.0,11.0,0.0,293.0,312.0,93.91025641025641,5.769230769230769,alta
2022,20230101_38038_D01_S008,38038_D01_S008,Santa Cruz de Tenerife,1,8,102416.0,34334.0,40911.0,33250.0,1.230406015037594,2023,20230101_38038_D01_S008,2.2,33.8,15.7,0.7,47.7,20220101_38038_D01_S008,577.0,58.0,20.0,221.0,876.0,818.0,70.53789731051344,2.444987775061125,20220101_38038_D01_S008,7.0,23.0,40.0,0.0,806.0,876.0,92.00913242009132,7.191780821917808,alta
2022,20230101_38038_D01_S009,38038_D01_S009,Santa Cruz de Tenerife,1,9,73802.0,30789.0,34853.0,30450.0,1.1445977011494253,2023,20230101_38038_D01_S009,2.1,22.4,28.1,0.4,47.0,20220101_38038_D01_S009,284.0,20.0,7.0,128.0,439.0,419.0,67.78042959427208,1.6706443914081146,20220101_38038_D01_S009,3.0,13.0,20.0,1.0,402.0,438.0,91.78082191780823,7.534246575342466,alta
2022,20230101_38038_D01_S010,38038_D01_S010,Santa Cruz de Tenerife,1,10,72028.0,28619.0,33444.0,29750.0,1.1241680672268908,2023,20230101_38038_D01_S010,3.1,22.1,18.8,0.8,55.3,20220101_38038_D01_S010,409.0,36.0,23.0,176.0,644.0,608.0,67.26973684210526,3.7828947368421053,20220101_38038_D01_S010,2.0,14.0,16.0,1.0,611.0,643.0,95.02332814930016,4.665629860031104,alta
2022,20230101_38038_D01_S011,38038_D01_S011,Santa Cruz de Tenerife,1,11,68314.0,26697.0,30853.0,25550.0,1.2075538160469668,2023,20230101_38038_D01_S011,3.5,27.3,21.5,1.0,46.8,20220101_38038_D01_S011,265.0,17.0,12.0,108.0,402.0,385.0,68.83116883116882,3.116883116883117,20220101_38038_D01_S011,4.0,12.0,16.0,0.0,370.0,402.0,92.03980099502488,6.965174129353234,alta
2022,20230101_38038_D01_S012,38038_D01_S012,Santa Cruz de Tenerife,1,12,97805.0,34950.0,40520.0,33950.0,1.193519882179676,2023,20230101_38038_D01_S012,1.5,29.3,13.4,0.5,55.3,20220101_38038_D01_S012,585.0,43.0,10.0,171.0,809.0,766.0,76.37075718015666,1.3054830287206267,20220101_38038_D01_S012,2.0,29.0,30.0,1.0,747.0,808.0,92.45049504950495,7.301980198019802,alta
2022,20230101_38038_D02_S001,38038_D02_S001,Santa Cruz de Tenerife,2,1,58837.0,24097.0,28115.0,23450.0,1.1989339019189766,2023,20230101_38038_D02_S001,3.6,21.6,21.0,1.0,52.8,20220101_38038_D02_S001,267.0,24.0,17.0,183.0,491.0,467.0,57.17344753747324,3.640256959314775,20220101_38038_D02_S001,3.0,10.0,17.0,1.0,460.0,490.0,93.87755102040816,5.510204081632653,alta
2022,20230101_38038_D02_S002,38038_D02_S002,Santa Cruz de Tenerife,2,2,54284.0,24599.0,27651.0,24150.0,1.1449689440993789,2023,20230101_38038_D02_S002,2.4,25.7,16.5,1.0,54.4,20220101_38038_D02_S002,212.0,24.0,11.0,138.0,385.0,361.0,58.72576177285318,3.0470914127423825,20220101_38038_D02_S002,5.0,6.0,8.0,0.0,366.0,385.0,95.06493506493507,3.6363636363636362,alta
2022,20230101_38038_D02_S003,38038_D02_S003,Santa Cruz de Tenerife,2,3,54660.0,22242.0,26267.0,23450.0,1.1201279317697228,2023,20230101_38038_D02_S003,2.8,19.6,19.4,1.1,57.1,20220101_38038_D02_S003,320.0,24.0,23.0,215.0,582.0,558.0,57.34767025089606,4.121863799283154,20220101_38038_D02_S003,1.0,22.0,16.0,1.0,542.0,581.0,93.28743545611016,6.540447504302926,alta
2022,20230101_38038_D02_S004,38038_D02_S004,Santa Cruz de Tenerife,2,4,71005.0,26742.0,31485.0,26950.0,1.168274582560297,2023,20230101_38038_D02_S004,3.4,26.5,19.4,0.9,49.9,20220101_38038_D02_S004,213.0,13.0,19.0,99.0,344.0,331.0,64.35045317220543,5.740181268882175,20220101_38038_D02_S004,4.0,9.0,14.0,0.0,317.0,344.0,92.15116279069767,6.686046511627907,alta
2022,20230101_38038_D02_S005,38038_D02_S005,Santa Cruz de Tenerife,2,5,58532.0,24444.0,28279.0,24850.0,1.1379879275653924,2023,20230101_38038_D02_S005,3.5,19.5,19.9,1.0,56.0,20220101_38038_D02_S005,398.0,30.0,26.0,215.0,669.0,639.0,62.284820031298906,4.068857589984351,20220101_38038_D02_S005,3.0,17.0,16.0,1.0,632.0,668.0,94.61077844311377,4.940119760479042,alta
2022,20230101_38038_D02_S006,38038_D02_S006,Santa Cruz de Tenerife,2,6,61724.0,25964.0,29412.0,24150.0,1.2178881987577639,2023,20230101_38038_D02_S006,2.8,23.9,17.0,0.9,55.4,20220101_38038_D02_S006,388.0,36.0,34.0,239.0,697.0,661.0,58.69894099848714,5.143721633888048,20220101_38038_D02_S006,4.0,13.0,20.0,2.0,658.0,695.0,94.67625899280576,4.748201438848921,alta
2022,20230101_38038_D02_S007,38038_D02_S007,Santa Cruz de Tenerife,2,7,68119.0,27031.0,30598.0,23450.0,1.304818763326226,2023,20230101_38038_D02_S007,1.9,16.2,21.4,1.0,59.5,20220101_38038_D02_S007,209.0,16.0,10.0,95.0,330.0,314.0,66.56050955414013,3.1847133757961785,20220101_38038_D02_S007,0.0,9.0,10.0,1.0,310.0,329.0,94.22492401215806,5.775075987841945,alta
2022,20230101_38038_D02_S008,38038_D02_S008,Santa Cruz de Tenerife,2,8,68831.0,27979.0,32012.0,23450.0,1.3651172707889125,2023,20230101_38038_D02_S008,2.4,33.4,13.1,1.1,50.0,20220101_38038_D02_S008,276.0,25.0,18.0,176.0,495.0,470.0,58.723404255319146,3.8297872340425534,20220101_38038_D02_S008,3.0,17.0,15.0,0.0,460.0,495.0,92.92929292929293,6.4646464646464645,alta
2022,20230101_38038_D02_S009,38038_D02_S009,Santa Cruz de Tenerife,2,9,54690.0,23802.0,27860.0,25550.0,1.0904109589041096,2023,20230101_38038_D02_S009,3.7,14.2,22.4,1.4,58.4,20220101_38038_D02_S009,392.0,44.0,41.0,262.0,739.0,695.0,56.402877697841724,5.899280575539568,20220101_38038_D02_S009,2.0,18.0,16.0,1.0,702.0,738.0,95.1219512195122,4.607046070460704,alta
2022,20230101_38038_D03_S001,38038_D03_S001,Santa Cruz de Tenerife,3,1,79338.0,34060.0,37257.0,33250.0,1.1205112781954887,2023,20230101_38038_D03_S001,2.1,15.2,8.5,0.5,73.8,20220101_38038_D03_S001,907.0,64.0,27.0,433.0,1431.0,1367.0,66.34967081199707,1.9751280175566934,20220101_38038_D03_S001,8.0,45.0,43.0,0.0,1335.0,1431.0,93.29140461215933,6.149545772187282,alta
2022,20230101_38038_D03_S002,38038_D03_S002,Santa Cruz de Tenerife,3,2,51411.0,18541.0,23431.0,21350.0,1.0974707259953163,2023,20230101_38038_D03_S002,3.4,13.1,22.9,1.3,59.3,20220101_38038_D03_S002,179.0,27.0,19.0,168.0,393.0,366.0,48.90710382513661,5.191256830601093,20220101_38038_D03_S002,2.0,11.0,10.0,0.0,370.0,393.0,94.14758269720102,5.343511450381679,media-alta
