year,geo_actividad,section_key,municipio,casos_agricultura,casos_construccion,casos_industria,casos_actividad_no_consta,casos_servicios,actividad_total_conocida,pct_servicios,pct_industria_construccion
2021,20210101_38001_D01_S001,38001_D01_S001,Adeje,2.0,40.0,21.0,0.0,591.0,654.0,90.36697247706422,9.327217125382264
2021,20210101_38001_D01_S002,38001_D01_S002,Adeje,13.0,39.0,22.0,0.0,942.0,1016.0,92.71653543307086,6.003937007874016
2021,20210101_38001_D01_S003,38001_D01_S003,Adeje,14.0,39.0,18.0,1.0,993.0,1064.0,93.32706766917293,5.357142857142857
2021,20210101_38001_D01_S004,38001_D01_S004,Adeje,31.0,37.0,28.0,0.0,682.0,778.0,87.66066838046272,8.354755784061696
2021,20210101_38001_D01_S005,38001_D01_S005,Adeje,47.0,58.0,39.0,0.0,860.0,1004.0,85.65737051792829,9.661354581673306
2021,20210101_38001_D01_S006,38001_D01_S006,Adeje,26.0,50.0,37.0,0.0,986.0,1099.0,89.7179253867152,7.916287534121929
2021,20210101_38001_D01_S007,38001_D01_S007,Adeje,11.0,30.0,25.0,0.0,1306.0,1372.0,95.18950437317784,4.0087463556851315
2021,20210101_38001_D01_S008,38001_D01_S008,Adeje,7.0,56.0,20.0,1.0,892.0,975.0,91.48717948717949,7.794871794871795
2021,20210101_38001_D01_S009,38001_D01_S009,Adeje,9.0,48.0,36.0,0.0,1093.0,1186.0,92.15851602023609,7.082630691399663
2021,20210101_38001_D01_S010,38001_D01_S010,Adeje,10.0,23.0,28.0,0.0,532.0,593.0,89.7133220910624,8.600337268128161
2021,20210101_38001_D01_S011,38001_D01_S011,Adeje,46.0,60.0,19.0,0.0,1270.0,1395.0,91.0394265232975,5.663082437275985
2021,20210101_38001_D01_S012,38001_D01_S012,Adeje,11.0,45.0,32.0,0.0,750.0,838.0,89.49880668257757,9.18854415274463
2021,20210101_38001_D01_S013,38001_D01_S013,Adeje,7.0,58.0,24.0,0.0,1307.0,1396.0,93.62464183381088,5.873925501432665
2021,20210101_38001_D01_S014,38001_D01_S014,Adeje,10.0,17.0,10.0,0.0,517.0,554.0,93.32129963898917,4.873646209386282
2021,20210101_38001_D01_S015,38001_D01_S015,Adeje,12.0,39.0,20.0,0.0,787.0,858.0,91.72494172494173,6.876456876456876
2021,20210101_38001_D01_S016,38001_D01_S016,Adeje,8.0,27.0,16.0,0.0,524.0,575.0,91.1304347826087,7.478260869565218
2021,20210101_38001_D01_S017,38001_D01_S017,Adeje,14.0,40.0,18.0,1.0,928.0,1000.0,92.8,5.8
2021,20210101_38001_D01_S018,38001_D01_S018,Adeje,3.0,82.0,24.0,0.0,1488.0,1597.0,93.17470256731372,6.637445209768315
2021,20210101_38002_D01_S001,38002_D01_S001,Agulo,18.0,30.0,6.0,0.0,287.0,341.0,84.1642228739003,10.557184750733137
2021,20210101_38003_D01_S001,38003_D01_S001,Alajeró,21.0,69.0,19.0,0.0,680.0,789.0,86.1850443599493,11.153358681875792
2021,20210101_38004_D01_S001,38004_D01_S001,Arafo,20.0,50.0,76.0,0.0,698.0,844.0,82.70142180094787,14.928909952606634
2021,20210101_38004_D01_S002,38004_D01_S002,Arafo,16.0,44.0,67.0,0.0,504.0,631.0,79.87321711568939,17.591125198098258
2021,20210101_38004_D01_S003,38004_D01_S003,Arafo,22.0,53.0,49.0,0.0,617.0,741.0,83.26585695006747,13.765182186234817
2021,20210101_38005_D01_S001,38005_D01_S001,Arico,56.0,20.0,30.0,0.0,176.0,282.0,62.4113475177305,17.73049645390071
2021,20210101_38005_D01_S002,38005_D01_S002,Arico,37.0,11.0,37.0,0.0,184.0,269.0,68.40148698884758,17.843866171003718
2021,20210101_38005_D01_S003,38005_D01_S003,Arico,46.0,31.0,42.0,0.0,314.0,433.0,72.51732101616628,16.859122401847575
2021,20210101_38005_D01_S004,38005_D01_S004,Arico,40.0,69.0,94.0,0.0,852.0,1055.0,80.75829383886256,15.450236966824644
2021,20210101_38005_D01_S005,38005_D01_S005,Arico,72.0,80.0,87.0,0.0,574.0,813.0,70.60270602706026,20.541205412054122
2021,20210101_38005_D01_S006,38005_D01_S006,Arico,33.0,14.0,40.0,0.0,176.0,263.0,66.92015209125475,20.53231939163498
2021,20210101_38006_D01_S001,38006_D01_S001,Arona,10.0,36.0,36.0,0.0,397.0,479.0,82.88100208768267,15.031315240083508
2021,20210101_38006_D01_S002,38006_D01_S002,Arona,13.0,40.0,27.0,0.0,583.0,663.0,87.93363499245852,10.105580693815988
2021,20210101_38006_D01_S003,38006_D01_S003,Arona,14.0,84.0,50.0,0.0,983.0,1131.0,86.91423519009726,11.84792219274978
2021,20210101_38006_D01_S004,38006_D01_S004,Arona,19.0,69.0,37.0,0.0,834.0,959.0,86.96558915537018,11.05318039624609
2021,20210101_38006_D01_S005,38006_D01_S005,Arona,15.0,34.0,18.0,0.0,717.0,784.0,91.45408163265306,6.63265306122449
2021,20210101_38006_D01_S006,38006_D01_S006,Arona,7.0,20.0,14.0,0.0,568.0,609.0,93.26765188834155,5.582922824302135
2021,20210101_38006_D01_S007,38006_D01_S007,Arona,73.0,48.0,12.0,0.0,542.0,675.0,80.29629629629629,8.88888888888889
2021,20210101_38006_D01_S008,38006_D01_S008,Arona,46.0,37.0,13.0,0.0,630.0,726.0,86.77685950413223,6.887052341597796
2021,20210101_38006_D01_S009,38006_D01_S009,Arona,12.0,62.0,37.0,0.0,922.0,1033.0,89.25459825750242,9.583736689254598
2021,20210101_38006_D01_S010,38006_D01_S010,Arona,10.0,59.0,55.0,0.0,768.0,892.0,86.09865470852019,12.780269058295964
2021,20210101_38006_D01_S011,38006_D01_S011,Arona,13.0,39.0,28.0,1.0,1306.0,1386.0,94.22799422799423,4.834054834054834
2021,20210101_38006_D01_S012,38006_D01_S012,Arona,7.0,23.0,24.0,0.0,379.0,433.0,87.52886836027713,10.854503464203233
2021,20210101_38006_D01_S013,38006_D01_S013,Arona,90.0,66.0,36.0,0.0,788.0,980.0,80.40816326530613,10.408163265306122
2021,20210101_38006_D01_S014,38006_D01_S014,Arona,15.0,25.0,19.0,0.0,936.0,995.0,94.07035175879398,4.422110552763819
2021,20210101_38006_D01_S015,38006_D01_S015,Arona,6.0,22.0,14.0,1.0,897.0,939.0,95.52715654952077,3.8338658146964857
2021,20210101_38006_D01_S016,38006_D01_S016,Arona,15.0,91.0,45.0,0.0,1227.0,1378.0,89.04208998548621,9.869375907111756
2021,20210101_38006_D01_S017,38006_D01_S017,Arona,10.0,9.0,4.0,0.0,289.0,312.0,92.62820512820512,4.166666666666667
2021,20210101_38006_D01_S018,38006_D01_S018,Arona,37.0,82.0,48.0,0.0,1404.0,1571.0,89.36982813494589,8.274984086569065
2021,20210101_38006_D01_S019,38006_D01_S019,Arona,4.0,17.0,15.0,0.0,533.0,569.0,93.67311072056239,5.62390158172232
2021,20210101_38006_D01_S020,38006_D01_S020,Arona,4.0,43.0,16.0,0.0,1072.0,1135.0,94.44933920704845,5.1982378854625555
2021,20210101_38006_D01_S021,38006_D01_S021,Arona,67.0,55.0,43.0,0.0,685.0,850.0,80.58823529411765,11.529411764705882
2021,20210101_38006_D01_S022,38006_D01_S022,Arona,24.0,57.0,38.0,0.0,857.0,976.0,87.80737704918033,9.73360655737705
2021,20210101_38006_D01_S023,38006_D01_S023,Arona,48.0,57.0,26.0,1.0,701.0,832.0,84.2548076923077,9.975961538461538
2021,20210101_38006_D01_S024,38006_D01_S024,Arona,12.0,64.0,25.0,1.0,715.0,816.0,87.62254901960785,10.906862745098039
2021,20210101_38006_D01_S025,38006_D01_S025,Arona,6.0,35.0,23.0,0.0,521.0,585.0,89.05982905982906,9.914529914529915
2021,20210101_38006_D01_S026,38006_D01_S026,Arona,11.0,65.0,35.0,0.0,1177.0,1288.0,91.38198757763975,7.763975155279503
2021,20210101_38006_D01_S027,38006_D01_S027,Arona,19.0,67.0,42.0,0.0,858.0,986.0,87.0182555780933,11.05476673427992
2021,20210101_38006_D01_S028,38006_D01_S028,Arona,47.0,46.0,36.0,0.0,651.0,780.0,83.46153846153847,10.512820512820513
2021,20210101_38006_D01_S029,38006_D01_S029,Arona,57.0,30.0,13.0,1.0,379.0,479.0,79.12317327766179,8.977035490605427
2021,20210101_38006_D01_S030,38006_D01_S030,Arona,18.0,53.0,21.0,0.0,824.0,916.0,89.95633187772926,8.078602620087336
2021,20210101_38006_D01_S031,38006_D01_S031,Arona,77.0,60.0,22.0,0.0,570.0,729.0,78.18930041152264,11.248285322359397
2021,20210101_38006_D01_S032,38006_D01_S032,Arona,9.0,52.0,25.0,0.0,679.0,765.0,88.75816993464052,10.065359477124183
2021,20210101_38006_D01_S033,38006_D01_S033,Arona,5.0,55.0,19.0,0.0,774.0,853.0,90.73856975381008,8.675263774912075
2021,20210101_38006_D01_S034,38006_D01_S034,Arona,42.0,34.0,19.0,1.0,379.0,474.0,79.957805907173,11.181434599156118
2021,20210101_38007_D01_S001,38007_D01_S001,Barlovento,59.0,42.0,21.0,4.0,391.0,513.0,76.21832358674465,12.280701754385966
2021,20210101_38007_D01_S002,38007_D01_S002,Barlovento,27.0,29.0,21.0,1.0,137.0,214.0,64.01869158878505,23.364485981308412
2021,20210101_38008_D01_S001,38008_D01_S001,Breña Alta,17.0,33.0,19.0,0.0,440.0,509.0,86.44400785854617,10.216110019646365
2021,20210101_38008_D01_S002,38008_D01_S002,Breña Alta,23.0,85.0,40.0,3.0,686.0,834.0,82.25419664268586,14.988009592326138
2021,20210101_38008_D01_S003,38008_D01_S003,Breña Alta,24.0,68.0,41.0,3.0,810.0,943.0,85.89607635206787,11.558854718981973
2021,20210101_38008_D01_S004,38008_D01_S004,Breña Alta,21.0,57.0,34.0,0.0,574.0,686.0,83.6734693877551,13.26530612244898
2021,20210101_38009_D01_S001,38009_D01_S001,Breña Baja,28.0,54.0,29.0,0.0,779.0,890.0,87.52808988764045,9.325842696629213
2021,20210101_38009_D01_S002,38009_D01_S002,Breña Baja,31.0,61.0,38.0,0.0,689.0,819.0,84.12698412698413,12.087912087912088
2021,20210101_38009_D01_S003,38009_D01_S003,Breña Baja,4.0,20.0,9.0,0.0,340.0,373.0,91.15281501340482,7.774798927613941
2021,20210101_38009_D01_S004,38009_D01_S004,Breña Baja,17.0,24.0,23.0,0.0,315.0,379.0,83.11345646437995,12.401055408970976
2021,20210101_38010_D01_S001,38010_D01_S001,Buenavista del Norte,94.0,18.0,16.0,1.0,320.0,448.0,71.42857142857143,7.589285714285714
2021,20210101_38010_D01_S002,38010_D01_S002,Buenavista del Norte,30.0,22.0,4.0,0.0,183.0,239.0,76.56903765690376,10.878661087866108
2021,20210101_38010_D01_S003,38010_D01_S003,Buenavista del Norte,100.0,15.0,10.0,0.0,342.0,467.0,73.23340471092077,5.353319057815845
2021,20210101_38010_D01_S004,38010_D01_S004,Buenavista del Norte,96.0,23.0,19.0,0.0,355.0,493.0,72.00811359026369,8.519269776876268
2021,20210101_38011_D01_S001,38011_D01_S001,Candelaria,18.0,41.0,45.0,1.0,706.0,810.0,87.1604938271605,10.617283950617283
2021,20210101_38011_D01_S002,38011_D01_S002,Candelaria,3.0,27.0,44.0,0.0,495.0,569.0,86.99472759226714,12.478031634446397
2021,20210101_38011_D01_S003,38011_D01_S003,Candelaria,19.0,67.0,55.0,1.0,965.0,1106.0,87.25135623869801,11.030741410488245
2021,20210101_38011_D01_S004,38011_D01_S004,Candelaria,6.0,21.0,35.0,0.0,520.0,582.0,89.34707903780068,9.621993127147766
2021,20210101_38011_D01_S005,38011_D01_S005,Candelaria,4.0,23.0,22.0,0.0,387.0,436.0,88.76146788990826,10.321100917431192
2021,20210101_38011_D01_S006,38011_D01_S006,Candelaria,2.0,39.0,47.0,0.0,813.0,901.0,90.2330743618202,9.544950055493896
2021,20210101_38011_D01_S007,38011_D01_S007,Candelaria,8.0,39.0,51.0,1.0,919.0,1017.0,90.3638151425762,8.849557522123893
2021,20210101_38011_D01_S008,38011_D01_S008,Candelaria,3.0,17.0,35.0,0.0,418.0,473.0,88.37209302325581,10.993657505285412
2021,20210101_38011_D01_S009,38011_D01_S009,Candelaria,2.0,22.0,29.0,0.0,400.0,453.0,88.30022075055187,11.258278145695364
2021,20210101_38011_D01_S010,38011_D01_S010,Candelaria,2.0,27.0,24.0,0.0,440.0,493.0,89.24949290060852,10.344827586206897
2021,20210101_38011_D01_S011,38011_D01_S011,Candelaria,3.0,30.0,43.0,0.0,670.0,746.0,89.81233243967829,9.785522788203753
2021,20210101_38011_D01_S012,38011_D01_S012,Candelaria,7.0,26.0,37.0,0.0,575.0,645.0,89.14728682170542,9.767441860465116
2021,20210101_38011_D02_S001,38011_D02_S001,Candelaria,17.0,38.0,53.0,0.0,617.0,725.0,85.10344827586206,12.551724137931034
2021,20210101_38011_D02_S002,38011_D02_S002,Candelaria,9.0,34.0,49.0,0.0,569.0,661.0,86.08169440242058,12.556732223903177
2021,20210101_38011_D02_S003,38011_D02_S003,Candelaria,15.0,59.0,64.0,0.0,699.0,837.0,83.51254480286738,14.695340501792115
2021,20210101_38011_D02_S004,38011_D02_S004,Candelaria,4.0,50.0,48.0,0.0,511.0,613.0,83.3605220228385,15.986949429037521
2021,20210101_38011_D02_S005,38011_D02_S005,Candelaria,2.0,39.0,35.0,0.0,685.0,761.0,90.01314060446781,9.724047306176084
2021,20210101_38012_D01_S001,38012_D01_S001,Fasnia,19.0,50.0,30.0,0.0,485.0,584.0,83.04794520547945,13.698630136986301
2021,20210101_38012_D01_S002,38012_D01_S002,Fasnia,26.0,35.0,46.0,0.0,358.0,465.0,76.98924731182795,17.419354838709676
2021,20210101_38013_D01_S001,38013_D01_S001,Frontera,74.0,68.0,28.0,2.0,632.0,802.0,78.80299251870325,11.970074812967582
2021,20210101_38013_D01_S002,38013_D01_S002,Frontera,39.0,56.0,52.0,1.0,564.0,711.0,79.32489451476793,15.189873417721518
2021,20210101_38014_D01_S001,38014_D01_S001,Fuencaliente de la Palma,38.0,23.0,29.0,1.0,286.0,376.0,76.06382978723404,13.829787234042554
2021,20210101_38014_D01_S002,38014_D01_S002,Fuencaliente de la Palma,40.0,21.0,21.0,1.0,228.0,310.0,73.54838709677419,13.548387096774194
2021,20210101_38015_D01_S001,38015_D01_S001,Garachico,45.0,35.0,25.0,1.0,406.0,511.0,79.45205479452055,11.741682974559687
2021,20210101_38015_D01_S002,38015_D01_S002,Garachico,14.0,6.0,6.0,1.0,170.0,196.0,86.73469387755102,6.122448979591836
2021,20210101_38015_D02_S001,38015_D02_S001,Garachico,76.0,24.0,15.0,2.0,340.0,455.0,74.72527472527473,8.571428571428571
2021,20210101_38015_D02_S002,38015_D02_S002,Garachico,31.0,59.0,14.0,0.0,311.0,415.0,74.93975903614458,17.59036144578313
2021,20210101_38016_D01_S001,38016_D01_S001,Garafía,52.0,49.0,18.0,0.0,359.0,478.0,75.10460251046025,14.01673640167364
2021,20210101_38017_D01_S001,38017_D01_S001,Granadilla de Abona,16.0,30.0,31.0,0.0,392.0,469.0,83.58208955223881,13.00639658848614
2021,20210101_38017_D01_S002,38017_D01_S002,Granadilla de Abona,15.0,23.0,14.0,0.0,351.0,403.0,87.09677419354838,9.181141439205955
2021,20210101_38017_D01_S003,38017_D01_S003,Granadilla de Abona,47.0,89.0,63.0,0.0,1045.0,1244.0,84.0032154340836,12.218649517684888
2021,20210101_38017_D01_S004,38017_D01_S004,Granadilla de Abona,27.0,40.0,35.0,0.0,407.0,509.0,79.96070726915521,14.734774066797643
2021,20210101_38017_D01_S005,38017_D01_S005,Granadilla de Abona,21.0,15.0,32.0,1.0,238.0,306.0,77.77777777777777,15.359477124183007
2021,20210101_38017_D01_S006,38017_D01_S006,Granadilla de Abona,21.0,30.0,26.0,0.0,411.0,488.0,84.22131147540983,11.475409836065573
2021,20210101_38017_D01_S007,38017_D01_S007,Granadilla de Abona,19.0,52.0,45.0,0.0,944.0,1060.0,89.05660377358491,9.150943396226415
2021,20210101_38017_D01_S008,38017_D01_S008,Granadilla de Abona,29.0,54.0,19.0,0.0,460.0,562.0,81.85053380782918,12.98932384341637
2021,20210101_38017_D01_S009,38017_D01_S009,Granadilla de Abona,31.0,62.0,57.0,0.0,864.0,1014.0,85.20710059171597,11.735700197238659
2021,20210101_38017_D01_S010,38017_D01_S010,Granadilla de Abona,16.0,61.0,45.0,0.0,972.0,1094.0,88.84826325411335,9.689213893967093
2021,20210101_38017_D01_S011,38017_D01_S011,Granadilla de Abona,25.0,88.0,39.0,0.0,843.0,995.0,84.72361809045226,12.763819095477388
2021,20210101_38017_D01_S012,38017_D01_S012,Granadilla de Abona,13.0,45.0,23.0,0.0,420.0,501.0,83.83233532934132,13.572854291417165
2021,20210101_38017_D01_S013,38017_D01_S013,Granadilla de Abona,28.0,49.0,36.0,0.0,640.0,753.0,84.9933598937583,11.288180610889775
2021,20210101_38017_D01_S014,38017_D01_S014,Granadilla de Abona,15.0,61.0,37.0,0.0,886.0,999.0,88.68868868868869,9.80980980980981
2021,20210101_38017_D01_S015,38017_D01_S015,Granadilla de Abona,36.0,68.0,24.0,2.0,547.0,675.0,81.03703703703704,13.62962962962963
2021,20210101_38017_D01_S016,38017_D01_S016,Granadilla de Abona,12.0,25.0,17.0,0.0,364.0,418.0,87.08133971291866,10.047846889952153
2021,20210101_38017_D01_S017,38017_D01_S017,Granadilla de Abona,15.0,58.0,27.0,0.0,639.0,739.0,86.46820027063599,11.502029769959405
2021,20210101_38017_D01_S018,38017_D01_S018,Granadilla de Abona,31.0,95.0,45.0,1.0,1362.0,1533.0,88.8454011741683,9.132420091324201
2021,20210101_38017_D01_S019,38017_D01_S019,Granadilla de Abona,22.0,43.0,30.0,1.0,533.0,628.0,84.87261146496816,11.624203821656051
2021,20210101_38017_D01_S020,38017_D01_S020,Granadilla de Abona,45.0,61.0,60.0,0.0,872.0,1038.0,84.00770712909441,11.657032755298651
2021,20210101_38017_D01_S021,38017_D01_S021,Granadilla de Abona,26.0,60.0,43.0,1.0,880.0,1009.0,87.21506442021804,10.20812685827552
2021,20210101_38017_D01_S022,38017_D01_S022,Granadilla de Abona,16.0,44.0,35.0,0.0,712.0,807.0,88.22800495662949,9.789343246592317
2021,20210101_38017_D01_S023,38017_D01_S023,Granadilla de Abona,41.0,43.0,26.0,0.0,602.0,712.0,84.5505617977528,9.691011235955056
2021,20210101_38017_D01_S024,38017_D01_S024,Granadilla de Abona,31.0,49.0,33.0,0.0,748.0,861.0,86.87572590011614,9.523809523809524
2021,20210101_38017_D01_S025,38017_D01_S025,Granadilla de Abona,40.0,68.0,33.0,0.0,622.0,763.0,81.52031454783749,13.237221494102227
2021,20210101_38017_D01_S026,38017_D01_S026,Granadilla de Abona,0.0,0.0,0.0,0.0,0.0,0.0,,
2021,20210101_38017_D01_S027,38017_D01_S027,Granadilla de Abona,0.0,0.0,0.0,0.0,0.0,0.0,,
2021,20210101_38018_D01_S001,38018_D01_S001,"Guancha, La",16.0,50.0,22.0,0.0,391.0,479.0,81.62839248434238,15.031315240083508
2021,20210101_38018_D01_S002,38018_D01_S002,"Guancha, La",45.0,67.0,22.0,0.0,518.0,652.0,79.4478527607362,13.650306748466258
2021,20210101_38018_D01_S003,38018_D01_S003,"Guancha, La",36.0,114.0,33.0,0.0,671.0,854.0,78.57142857142857,17.21311475409836
2021,20210101_38019_D01_S001,38019_D01_S001,Guía de Isora,46.0,46.0,35.0,0.0,641.0,768.0,83.46354166666667,10.546875
2021,20210101_38019_D01_S002,38019_D01_S002,Guía de Isora,97.0,61.0,27.0,0.0,674.0,859.0,78.46332945285215,10.244470314318976
2021,20210101_38019_D01_S003,38019_D01_S003,Guía de Isora,44.0,45.0,26.0,1.0,579.0,694.0,83.42939481268012,10.230547550432277
2021,20210101_38019_D01_S004,38019_D01_S004,Guía de Isora,115.0,41.0,23.0,0.0,737.0,916.0,80.4585152838428,6.986899563318778
2021,20210101_38019_D01_S005,38019_D01_S005,Guía de Isora,98.0,51.0,16.0,0.0,844.0,1009.0,83.64717542120911,6.640237859266601
2021,20210101_38019_D01_S007,38019_D01_S007,Guía de Isora,86.0,50.0,16.0,0.0,442.0,594.0,74.41077441077441,11.11111111111111
2021,20210101_38019_D01_S008,38019_D01_S008,Guía de Isora,112.0,37.0,15.0,0.0,573.0,737.0,77.74762550881954,7.055630936227951
2021,20210101_38019_D01_S009,38019_D01_S009,Guía de Isora,59.0,50.0,25.0,0.0,580.0,714.0,81.23249299719888,10.504201680672269
2021,20210101_38019_D01_S010,38019_D01_S010,Guía de Isora,90.0,61.0,21.0,0.0,908.0,1080.0,84.07407407407408,7.592592592592593
2021,20210101_38019_D01_S011,38019_D01_S011,Guía de Isora,38.0,40.0,38.0,0.0,570.0,686.0,83.09037900874635,11.370262390670554
2021,20210101_38020_D01_S001,38020_D01_S001,Güímar,20.0,28.0,30.0,0.0,395.0,473.0,83.50951374207189,12.26215644820296
2021,20210101_38020_D01_S002,38020_D01_S002,Güímar,25.0,49.0,48.0,0.0,530.0,652.0,81.28834355828221,14.877300613496933
2021,20210101_38020_D01_S003,38020_D01_S003,Güímar,31.0,49.0,56.0,0.0,699.0,835.0,83.7125748502994,12.574850299401197
2021,20210101_38020_D01_S004,38020_D01_S004,Güímar,100.0,33.0,30.0,0.0,393.0,556.0,70.68345323741008,11.33093525179856
2021,20210101_38020_D01_S005,38020_D01_S005,Güímar,7.0,11.0,20.0,0.0,179.0,217.0,82.48847926267281,14.285714285714286
2021,20210101_38020_D01_S006,38020_D01_S006,Güímar,10.0,32.0,24.0,0.0,281.0,347.0,80.97982708933718,16.138328530259365
2021,20210101_38020_D01_S007,38020_D01_S007,Güímar,31.0,72.0,53.0,0.0,819.0,975.0,84.0,12.820512820512821
2021,20210101_38020_D01_S008,38020_D01_S008,Güímar,11.0,33.0,31.0,0.0,262.0,337.0,77.74480712166172,18.991097922848663
2021,20210101_38020_D01_S009,38020_D01_S009,Güímar,20.0,42.0,21.0,0.0,280.0,363.0,77.13498622589532,17.355371900826448
2021,20210101_38020_D01_S010,38020_D01_S010,Güímar,16.0,31.0,34.0,0.0,349.0,430.0,81.16279069767442,15.116279069767442
2021,20210101_38020_D01_S011,38020_D01_S011,Güímar,16.0,65.0,82.0,0.0,1041.0,1204.0,86.46179401993355,12.209302325581396
2021,20210101_38020_D01_S012,38020_D01_S012,Güímar,0.0,0.0,0.0,0.0,0.0,0.0,,
2021,20210101_38020_D02_S001,38020_D02_S001,Güímar,33.0,30.0,36.0,0.0,375.0,474.0,79.11392405063292,13.924050632911392
2021,20210101_38020_D02_S002,38020_D02_S002,Güímar,10.0,22.0,29.0,0.0,256.0,317.0,80.7570977917981,16.08832807570978
2021,20210101_38020_D03_S001,38020_D03_S001,Güímar,20.0,43.0,27.0,0.0,392.0,482.0,81.32780082987551,14.522821576763485
2021,20210101_38020_D03_S002,38020_D03_S002,Güímar,26.0,32.0,31.0,0.0,351.0,440.0,79.77272727272727,14.318181818181818
2021,20210101_38021_D01_S001,38021_D01_S001,Hermigua,14.0,43.0,5.0,1.0,213.0,275.0,77.45454545454545,17.454545454545453
2021,20210101_38021_D02_S001,38021_D02_S001,Hermigua,19.0,37.0,8.0,0.0,263.0,327.0,80.42813455657492,13.761467889908257
2021,20210101_38022_D01_S001,38022_D01_S001,Icod de los Vinos,20.0,32.0,26.0,0.0,403.0,481.0,83.78378378378379,12.058212058212058
2021,20210101_38022_D01_S002,38022_D01_S002,Icod de los Vinos,12.0,31.0,26.0,0.0,451.0,520.0,86.73076923076923,10.961538461538462
2021,20210101_38022_D01_S003,38022_D01_S003,Icod de los Vinos,8.0,24.0,15.0,0.0,302.0,349.0,86.53295128939828,11.174785100286533
2021,20210101_38022_D01_S004,38022_D01_S004,Icod de los Vinos,12.0,16.0,10.0,0.0,270.0,308.0,87.66233766233766,8.441558441558442
2021,20210101_38022_D01_S005,38022_D01_S005,Icod de los Vinos,11.0,19.0,14.0,0.0,248.0,292.0,84.93150684931507,11.301369863013699
2021,20210101_38022_D01_S006,38022_D01_S006,Icod de los Vinos,13.0,49.0,29.0,1.0,422.0,513.0,82.26120857699804,15.2046783625731
2021,20210101_38022_D02_S001,38022_D02_S001,Icod de los Vinos,59.0,80.0,14.0,0.0,274.0,427.0,64.16861826697892,22.014051522248245
2021,20210101_38022_D02_S002,38022_D02_S002,Icod de los Vinos,29.0,67.0,20.0,1.0,327.0,443.0,73.81489841986456,19.63882618510158
2021,20210101_38022_D03_S001,38022_D03_S001,Icod de los Vinos,27.0,75.0,32.0,0.0,353.0,487.0,72.48459958932239,21.971252566735114
2021,20210101_38022_D03_S002,38022_D03_S002,Icod de los Vinos,20.0,44.0,29.0,0.0,288.0,381.0,75.59055118110236,19.16010498687664
2021,20210101_38022_D03_S003,38022_D03_S003,Icod de los Vinos,27.0,42.0,25.0,1.0,224.0,318.0,70.44025157232704,21.069182389937108
2021,20210101_38022_D03_S004,38022_D03_S004,Icod de los Vinos,24.0,55.0,31.0,0.0,287.0,397.0,72.29219143576826,21.662468513853906
2021,20210101_38022_D04_S001,38022_D04_S001,Icod de los Vinos,22.0,35.0,18.0,0.0,225.0,300.0,75.0,17.666666666666668
2021,20210101_38022_D04_S002,38022_D04_S002,Icod de los Vinos,38.0,46.0,37.0,0.0,468.0,589.0,79.45670628183362,14.091680814940577
2021,20210101_38022_D04_S003,38022_D04_S003,Icod de los Vinos,30.0,71.0,39.0,0.0,459.0,599.0,76.62771285475793,18.363939899833056
2021,20210101_38022_D04_S004,38022_D04_S004,Icod de los Vinos,19.0,35.0,15.0,0.0,306.0,375.0,81.6,13.333333333333334
2021,20210101_38022_D05_S001,38022_D05_S001,Icod de los Vinos,11.0,30.0,10.0,0.0,193.0,244.0,79.09836065573771,16.39344262295082
2021,20210101_38022_D05_S002,38022_D05_S002,Icod de los Vinos,39.0,79.0,33.0,1.0,655.0,806.0,81.26550868486352,13.895781637717121
2021,20210101_38023_D01_S001,38023_D01_S001,San Cristóbal de La Laguna,3.0,14.0,21.0,1.0,328.0,366.0,89.61748633879782,9.562841530054644
2021,20210101_38023_D01_S002,38023_D01_S002,San Cristóbal de La Laguna,2.0,20.0,16.0,0.0,455.0,493.0,92.2920892494929,7.302231237322515
