year,geo_ocupacion,section_key,municipio,casos_alta_cualificacion,casos_ocupacion_no_consta,casos_ocupaciones_elementales,casos_cualificados_bajo,ocupacion_total,ocupacion_total_conocida,pct_alta_cualificacion,pct_ocupaciones_elementales
2023,20230101_38022_D04_S004,38022_D04_S004,Icod de los Vinos,92,13,50,221,376,363,25.34435261707989,13.774104683195592
2023,20230101_38022_D05_S001,38022_D05_S001,Icod de los Vinos,76,10,46,160,292,282,26.95035460992908,16.31205673758865
2023,20230101_38022_D05_S002,38022_D05_S002,Icod de los Vinos,211,29,149,562,951,922,22.885032537960953,16.160520607375272
2023,20230101_38023_D01_S001,38023_D01_S001,San Cristóbal de La Laguna,251,18,18,122,409,391,64.19437340153452,4.603580562659847
2023,20230101_38023_D01_S002,38023_D01_S002,San Cristóbal de La Laguna,233,32,48,240,553,521,44.72168905950096,9.213051823416507
2023,20230101_38023_D01_S003,38023_D01_S003,San Cristóbal de La Laguna,379,41,50,310,780,739,51.28552097428958,6.7658998646820026
2023,20230101_38023_D01_S004,38023_D01_S004,San Cristóbal de La Laguna,74,11,46,180,311,300,24.666666666666668,15.333333333333334
2023,20230101_38023_D01_S005,38023_D01_S005,San Cristóbal de La Laguna,332,30,39,248,649,619,53.63489499192246,6.30048465266559
2023,20230101_38023_D01_S006,38023_D01_S006,San Cristóbal de La Laguna,271,36,51,359,717,681,39.794419970631424,7.488986784140969
2023,20230101_38023_D01_S007,38023_D01_S007,San Cristóbal de La Laguna,387,37,48,392,864,827,46.7956469165659,5.804111245465538
2023,20230101_38023_D01_S008,38023_D01_S008,San Cristóbal de La Laguna,222,29,30,203,484,455,48.79120879120879,6.593406593406593
2023,20230101_38023_D01_S009,38023_D01_S009,San Cristóbal de La Laguna,205,18,39,219,481,463,44.27645788336933,8.423326133909287
2023,20230101_38023_D01_S010,38023_D01_S010,San Cristóbal de La Laguna,285,32,56,280,653,621,45.893719806763286,9.017713365539452
2023,20230101_38023_D01_S011,38023_D01_S011,San Cristóbal de La Laguna,138,11,25,123,297,286,48.25174825174825,8.741258741258742
2023,20230101_38023_D01_S012,38023_D01_S012,San Cristóbal de La Laguna,173,20,57,255,505,485,35.670103092783506,11.75257731958763
2023,20230101_38023_D01_S013,38023_D01_S013,San Cristóbal de La Laguna,250,25,20,179,474,449,55.67928730512249,4.4543429844097995
2023,20230101_38023_D01_S014,38023_D01_S014,San Cristóbal de La Laguna,234,25,23,138,420,395,59.24050632911393,5.822784810126582
2023,20230101_38023_D01_S015,38023_D01_S015,San Cristóbal de La Laguna,386,23,22,128,559,536,72.01492537313433,4.104477611940299
2023,20230101_38023_D01_S016,38023_D01_S016,San Cristóbal de La Laguna,452,29,35,225,741,712,63.48314606741573,4.915730337078652
2023,20230101_38023_D01_S017,38023_D01_S017,San Cristóbal de La Laguna,374,37,27,225,663,626,59.7444089456869,4.313099041533547
2023,20230101_38023_D01_S018,38023_D01_S018,San Cristóbal de La Laguna,146,19,83,258,506,487,29.97946611909651,17.04312114989733
2023,20230101_38023_D01_S019,38023_D01_S019,San Cristóbal de La Laguna,239,19,14,120,392,373,64.07506702412869,3.753351206434316
2023,20230101_38023_D01_S020,38023_D01_S020,San Cristóbal de La Laguna,214,15,17,155,401,386,55.44041450777202,4.404145077720207
2023,20230101_38023_D01_S021,38023_D01_S021,San Cristóbal de La Laguna,376,32,33,242,683,651,57.757296466973884,5.0691244239631335
2023,20230101_38023_D01_S022,38023_D01_S022,San Cristóbal de La Laguna,250,20,39,222,531,511,48.923679060665364,7.632093933463796
2023,20230101_38023_D01_S023,38023_D01_S023,San Cristóbal de La Laguna,582,40,47,387,1056,1016,57.28346456692913,4.625984251968504
2023,20230101_38023_D01_S024,38023_D01_S024,San Cristóbal de La Laguna,71,15,67,158,311,296,23.986486486486488,22.635135135135137
2023,20230101_38023_D01_S025,38023_D01_S025,San Cristóbal de La Laguna,254,31,80,357,722,691,36.75832127351664,11.577424023154848
2023,20230101_38023_D01_S026,38023_D01_S026,San Cristóbal de La Laguna,301,23,24,164,512,489,61.554192229038854,4.9079754601226995
2023,20230101_38023_D01_S027,38023_D01_S027,San Cristóbal de La Laguna,184,32,52,294,562,530,34.716981132075475,9.81132075471698
2023,20230101_38023_D01_S028,38023_D01_S028,San Cristóbal de La Laguna,510,42,37,314,903,861,59.23344947735192,4.29732868757259
2023,20230101_38023_D01_S029,38023_D01_S029,San Cristóbal de La Laguna,266,16,26,141,449,433,61.43187066974596,6.0046189376443415
2023,20230101_38023_D01_S030,38023_D01_S030,San Cristóbal de La Laguna,496,36,37,249,818,782,63.42710997442455,4.731457800511509
2023,20230101_38023_D01_S031,38023_D01_S031,San Cristóbal de La Laguna,502,28,20,168,718,690,72.7536231884058,2.898550724637681
2023,20230101_38023_D01_S032,38023_D01_S032,San Cristóbal de La Laguna,135,26,73,280,514,488,27.66393442622951,14.959016393442623
2023,20230101_38023_D01_S033,38023_D01_S033,San Cristóbal de La Laguna,175,7,39,167,388,381,45.93175853018373,10.236220472440944
2023,20230101_38023_D02_S001,38023_D02_S001,San Cristóbal de La Laguna,131,24,73,256,484,460,28.47826086956522,15.869565217391305
2023,20230101_38023_D02_S002,38023_D02_S002,San Cristóbal de La Laguna,81,17,54,237,389,372,21.774193548387096,14.516129032258064
2023,20230101_38023_D02_S003,38023_D02_S003,San Cristóbal de La Laguna,145,18,44,237,444,426,34.03755868544601,10.328638497652582
2023,20230101_38023_D02_S004,38023_D02_S004,San Cristóbal de La Laguna,139,18,52,279,488,470,29.574468085106382,11.063829787234043
2023,20230101_38023_D02_S005,38023_D02_S005,San Cristóbal de La Laguna,209,27,64,310,610,583,35.84905660377358,10.977701543739279
2023,20230101_38023_D02_S006,38023_D02_S006,San Cristóbal de La Laguna,100,14,102,298,514,500,20.0,20.4
2023,20230101_38023_D02_S007,38023_D02_S007,San Cristóbal de La Laguna,203,35,94,392,724,689,29.46298984034833,13.642960812772133
2023,20230101_38023_D02_S008,38023_D02_S008,San Cristóbal de La Laguna,91,27,55,274,447,420,21.666666666666668,13.095238095238095
2023,20230101_38023_D02_S009,38023_D02_S009,San Cristóbal de La Laguna,130,28,82,388,628,600,21.666666666666668,13.666666666666666
2023,20230101_38023_D02_S010,38023_D02_S010,San Cristóbal de La Laguna,223,26,129,602,980,954,23.37526205450734,13.522012578616351
2023,20230101_38023_D02_S011,38023_D02_S011,San Cristóbal de La Laguna,289,27,32,209,557,530,54.528301886792455,6.037735849056604
2023,20230101_38023_D02_S012,38023_D02_S012,San Cristóbal de La Laguna,341,39,41,324,745,706,48.30028328611898,5.807365439093484
2023,20230101_38023_D02_S013,38023_D02_S013,San Cristóbal de La Laguna,211,28,92,462,793,765,27.58169934640523,12.026143790849673
2023,20230101_38023_D02_S014,38023_D02_S014,San Cristóbal de La Laguna,177,23,89,360,649,626,28.27476038338658,14.217252396166135
2023,20230101_38023_D02_S015,38023_D02_S015,San Cristóbal de La Laguna,142,34,96,362,634,600,23.666666666666668,16.0
2023,20230101_38023_D02_S016,38023_D02_S016,San Cristóbal de La Laguna,677,76,111,815,1679,1603,42.233312538989395,6.924516531503431
2023,20230101_38023_D02_S017,38023_D02_S017,San Cristóbal de La Laguna,222,40,112,482,856,816,27.205882352941178,13.72549019607843
2023,20230101_38023_D02_S018,38023_D02_S018,San Cristóbal de La Laguna,145,27,83,335,590,563,25.75488454706927,14.742451154529308
2023,20230101_38023_D02_S019,38023_D02_S019,San Cristóbal de La Laguna,188,21,66,301,576,555,33.873873873873876,11.891891891891891
2023,20230101_38023_D02_S020,38023_D02_S020,San Cristóbal de La Laguna,105,17,48,231,401,384,27.34375,12.5
2023,20230101_38023_D02_S021,38023_D02_S021,San Cristóbal de La Laguna,459,37,38,353,887,850,54.0,4.470588235294118
2023,20230101_38023_D02_S022,38023_D02_S022,San Cristóbal de La Laguna,180,34,80,285,579,545,33.027522935779814,14.678899082568808
2023,20230101_38023_D02_S023,38023_D02_S023,San Cristóbal de La Laguna,231,29,63,323,646,617,37.439222042139384,10.210696920583468
2023,20230101_38023_D02_S024,38023_D02_S024,San Cristóbal de La Laguna,95,19,34,188,336,317,29.968454258675077,10.725552050473187
2023,20230101_38023_D03_S001,38023_D03_S001,San Cristóbal de La Laguna,69,16,63,206,354,338,20.414201183431953,18.63905325443787
2023,20230101_38023_D03_S002,38023_D03_S002,San Cristóbal de La Laguna,251,30,68,259,608,578,43.42560553633218,11.764705882352942
2023,20230101_38023_D03_S003,38023_D03_S003,San Cristóbal de La Laguna,357,28,26,244,655,627,56.9377990430622,4.146730462519936
2023,20230101_38023_D03_S004,38023_D03_S004,San Cristóbal de La Laguna,132,29,173,538,872,843,15.658362989323843,20.52194543297746
2023,20230101_38023_D03_S005,38023_D03_S005,San Cristóbal de La Laguna,128,28,118,423,697,669,19.13303437967115,17.638266068759343
2023,20230101_38023_D03_S006,38023_D03_S006,San Cristóbal de La Laguna,507,42,43,370,962,920,55.108695652173914,4.673913043478261
2023,20230101_38023_D03_S007,38023_D03_S007,San Cristóbal de La Laguna,69,7,51,192,319,312,22.115384615384617,16.346153846153847
2023,20230101_38023_D03_S008,38023_D03_S008,San Cristóbal de La Laguna,112,25,92,320,549,524,21.374045801526716,17.557251908396946
2023,20230101_38023_D03_S009,38023_D03_S009,San Cristóbal de La Laguna,67,16,81,216,380,364,18.406593406593405,22.252747252747252
2023,20230101_38023_D03_S010,38023_D03_S010,San Cristóbal de La Laguna,60,12,61,195,328,316,18.9873417721519,19.303797468354432
2023,20230101_38023_D03_S011,38023_D03_S011,San Cristóbal de La Laguna,124,19,110,377,630,611,20.29459901800327,18.00327332242226
2023,20230101_38023_D03_S012,38023_D03_S012,San Cristóbal de La Laguna,134,23,136,409,702,679,19.734904270986746,20.029455081001473
2023,20230101_38023_D03_S013,38023_D03_S013,San Cristóbal de La Laguna,126,27,153,475,781,754,16.71087533156499,20.29177718832891
2023,20230101_38023_D03_S014,38023_D03_S014,San Cristóbal de La Laguna,42,14,53,149,258,244,17.21311475409836,21.721311475409838
2023,20230101_38023_D03_S015,38023_D03_S015,San Cristóbal de La Laguna,114,20,108,329,571,551,20.689655172413794,19.600725952813068
2023,20230101_38023_D03_S016,38023_D03_S016,San Cristóbal de La Laguna,120,24,125,460,729,705,17.02127659574468,17.73049645390071
2023,20230101_38023_D03_S017,38023_D03_S017,San Cristóbal de La Laguna,94,15,84,283,476,461,20.390455531453362,18.22125813449024
2023,20230101_38023_D03_S018,38023_D03_S018,San Cristóbal de La Laguna,52,19,53,163,287,268,19.402985074626866,19.776119402985074
2023,20230101_38023_D03_S019,38023_D03_S019,San Cristóbal de La Laguna,242,28,62,396,728,700,34.57142857142857,8.857142857142858
2023,20230101_38023_D03_S020,38023_D03_S020,San Cristóbal de La Laguna,129,23,51,208,411,388,33.24742268041237,13.144329896907216
2023,20230101_38023_D03_S021,38023_D03_S021,San Cristóbal de La Laguna,128,19,53,272,472,453,28.2560706401766,11.699779249448124
2023,20230101_38023_D03_S022,38023_D03_S022,San Cristóbal de La Laguna,250,17,10,102,379,362,69.06077348066299,2.7624309392265194
2023,20230101_38023_D03_S023,38023_D03_S023,San Cristóbal de La Laguna,92,15,92,291,490,475,19.36842105263158,19.36842105263158
2023,20230101_38023_D03_S024,38023_D03_S024,San Cristóbal de La Laguna,109,17,54,252,432,415,26.265060240963855,13.012048192771084
2023,20230101_38023_D03_S025,38023_D03_S025,San Cristóbal de La Laguna,288,38,112,472,910,872,33.027522935779814,12.844036697247706
2023,20230101_38023_D03_S026,38023_D03_S026,San Cristóbal de La Laguna,215,25,47,292,579,554,38.808664259927795,8.483754512635379
2023,20230101_38023_D03_S027,38023_D03_S027,San Cristóbal de La Laguna,222,33,61,330,646,613,36.215334420880914,9.951060358890702
2023,20230101_38023_D03_S028,38023_D03_S028,San Cristóbal de La Laguna,177,25,59,302,563,538,32.899628252788105,10.966542750929367
2023,20230101_38023_D03_S029,38023_D03_S029,San Cristóbal de La Laguna,140,21,90,425,676,655,21.374045801526716,13.740458015267176
2023,20230101_38023_D04_S001,38023_D04_S001,San Cristóbal de La Laguna,406,32,70,359,867,835,48.622754491017965,8.383233532934131
2023,20230101_38023_D04_S002,38023_D04_S002,San Cristóbal de La Laguna,276,31,60,402,769,738,37.39837398373984,8.130081300813009
2023,20230101_38023_D04_S003,38023_D04_S003,San Cristóbal de La Laguna,303,25,87,427,842,817,37.086903304773564,10.648714810281518
2023,20230101_38023_D04_S004,38023_D04_S004,San Cristóbal de La Laguna,153,18,52,194,417,399,38.34586466165413,13.032581453634085
2023,20230101_38023_D04_S005,38023_D04_S005,San Cristóbal de La Laguna,229,21,33,156,439,418,54.78468899521531,7.894736842105263
2023,20230101_38023_D04_S006,38023_D04_S006,San Cristóbal de La Laguna,168,25,89,340,622,597,28.14070351758794,14.90787269681742
2023,20230101_38023_D04_S007,38023_D04_S007,San Cristóbal de La Laguna,327,31,54,340,752,721,45.35367545076283,7.489597780859917
2023,20230101_38023_D04_S008,38023_D04_S008,San Cristóbal de La Laguna,121,17,41,202,381,364,33.24175824175824,11.263736263736265
2023,20230101_38023_D05_S001,38023_D05_S001,San Cristóbal de La Laguna,104,23,106,249,482,459,22.657952069716774,23.093681917211327
2023,20230101_38023_D05_S002,38023_D05_S002,San Cristóbal de La Laguna,119,17,111,351,598,581,20.481927710843372,19.10499139414802
2023,20230101_38023_D05_S003,38023_D05_S003,San Cristóbal de La Laguna,114,13,81,258,466,453,25.165562913907284,17.880794701986755
2023,20230101_38023_D05_S004,38023_D05_S004,San Cristóbal de La Laguna,94,12,67,216,389,377,24.93368700265252,17.77188328912467
2023,20230101_38023_D05_S005,38023_D05_S005,San Cristóbal de La Laguna,281,31,120,437,869,838,33.53221957040573,14.319809069212411
2023,20230101_38023_D05_S006,38023_D05_S006,San Cristóbal de La Laguna,156,21,52,280,509,488,31.9672131147541,10.655737704918034
2023,20230101_38023_D05_S007,38023_D05_S007,San Cristóbal de La Laguna,261,26,67,355,709,683,38.21376281112738,9.809663250366032
2023,20230101_38023_D05_S008,38023_D05_S008,San Cristóbal de La Laguna,81,18,86,223,408,390,20.76923076923077,22.05128205128205
2023,20230101_38023_D05_S009,38023_D05_S009,San Cristóbal de La Laguna,336,27,57,337,757,730,46.02739726027397,7.808219178082192
2023,20230101_38023_D05_S010,38023_D05_S010,San Cristóbal de La Laguna,216,34,115,423,788,754,28.647214854111407,15.251989389920425
2023,20230101_38023_D05_S011,38023_D05_S011,San Cristóbal de La Laguna,118,10,62,194,384,374,31.550802139037433,16.577540106951872
2023,20230101_38023_D05_S012,38023_D05_S012,San Cristóbal de La Laguna,122,24,116,327,589,565,21.5929203539823,20.530973451327434
2023,20230101_38023_D05_S013,38023_D05_S013,San Cristóbal de La Laguna,89,13,56,181,339,326,27.300613496932517,17.177914110429448
2023,20230101_38023_D05_S014,38023_D05_S014,San Cristóbal de La Laguna,180,28,99,387,694,666,27.027027027027028,14.864864864864865
2023,20230101_38023_D05_S015,38023_D05_S015,San Cristóbal de La Laguna,210,22,41,219,492,470,44.680851063829785,8.72340425531915
2023,20230101_38023_D06_S001,38023_D06_S001,San Cristóbal de La Laguna,183,24,86,312,605,581,31.497418244406195,14.802065404475043
2023,20230101_38023_D06_S002,38023_D06_S002,San Cristóbal de La Laguna,401,25,28,241,695,670,59.850746268656714,4.17910447761194
2023,20230101_38023_D06_S003,38023_D06_S003,San Cristóbal de La Laguna,164,35,68,265,532,497,32.99798792756539,13.682092555331993
2023,20230101_38023_D06_S004,38023_D06_S004,San Cristóbal de La Laguna,125,30,56,300,511,481,25.987525987525988,11.642411642411643
2023,20230101_38024_D01_S001,38024_D01_S001,"Llanos de Aridane, Los",354,53,148,520,1075,1022,34.63796477495108,14.481409001956948
2023,20230101_38024_D01_S002,38024_D01_S002,"Llanos de Aridane, Los",210,35,111,407,763,728,28.846153846153847,15.247252747252746
2023,20230101_38024_D01_S003,38024_D01_S003,"Llanos de Aridane, Los",190,42,141,394,767,725,26.20689655172414,19.448275862068964
2023,20230101_38024_D01_S004,38024_D01_S004,"Llanos de Aridane, Los",124,24,92,235,475,451,27.494456762749447,20.39911308203991
2023,20230101_38024_D01_S005,38024_D01_S005,"Llanos de Aridane, Los",169,24,56,220,469,445,37.97752808988764,12.584269662921349
2023,20230101_38024_D01_S006,38024_D01_S006,"Llanos de Aridane, Los",189,32,108,330,659,627,30.14354066985646,17.22488038277512
2023,20230101_38024_D01_S007,38024_D01_S007,"Llanos de Aridane, Los",139,25,130,387,681,656,21.1890243902439,19.817073170731707
2023,20230101_38024_D01_S008,38024_D01_S008,"Llanos de Aridane, Los",219,33,119,342,713,680,32.205882352941174,17.5
2023,20230101_38024_D02_S001,38024_D02_S001,"Llanos de Aridane, Los",182,23,96,291,592,569,31.985940246045693,16.87170474516696
2023,20230101_38024_D02_S002,38024_D02_S002,"Llanos de Aridane, Los",161,25,103,341,630,605,26.611570247933884,17.024793388429753
2023,20230101_38024_D03_S001,38024_D03_S001,"Llanos de Aridane, Los",191,43,146,430,810,767,24.902216427640155,19.035202086049544
2023,20230101_38024_D03_S002,38024_D03_S002,"Llanos de Aridane, Los",178,35,95,299,607,572,31.11888111888112,16.60839160839161
2023,20230101_38024_D03_S003,38024_D03_S003,"Llanos de Aridane, Los",103,24,84,253,464,440,23.40909090909091,19.09090909090909
2023,20230101_38025_D01_S001,38025_D01_S001,"Matanza de Acentejo, La",205,23,134,556,918,895,22.905027932960895,14.972067039106145
2023,20230101_38025_D01_S002,38025_D01_S002,"Matanza de Acentejo, La",165,21,103,385,674,653,25.267993874425727,15.773353751914241
2023,20230101_38025_D01_S003,38025_D01_S003,"Matanza de Acentejo, La",298,21,102,546,967,946,31.50105708245243,10.782241014799155
2023,20230101_38025_D01_S004,38025_D01_S004,"Matanza de Acentejo, La",326,27,100,511,964,937,34.79188900747065,10.672358591248665
2023,20230101_38025_D01_S005,38025_D01_S005,"Matanza de Acentejo, La",85,16,55,187,343,327,25.99388379204893,16.819571865443425
2023,20230101_38026_D01_S001,38026_D01_S001,"Orotava, La",267,26,58,251,602,576,46.354166666666664,10.069444444444445
2023,20230101_38026_D01_S002,38026_D01_S002,"Orotava, La",336,31,47,310,724,693,48.484848484848484,6.782106782106782
2023,20230101_38026_D01_S004,38026_D01_S004,"Orotava, La",247,29,54,344,674,645,38.29457364341085,8.372093023255815
2023,20230101_38026_D02_S001,38026_D02_S001,"Orotava, La",196,22,76,335,629,607,32.28995057660626,12.520593080724877
2023,20230101_38026_D02_S002,38026_D02_S002,"Orotava, La",114,18,65,314,511,493,23.123732251521297,13.184584178498985
2023,20230101_38026_D02_S003,38026_D02_S003,"Orotava, La",273,31,110,600,1014,983,27.772126144455747,11.190233977619531
2023,20230101_38026_D02_S004,38026_D02_S004,"Orotava, La",143,16,39,233,431,415,34.45783132530121,9.397590361445783
2023,20230101_38026_D03_S001,38026_D03_S001,"Orotava, La",113,23,107,349,592,569,19.85940246045694,18.804920913884008
2023,20230101_38026_D03_S002,38026_D03_S002,"Orotava, La",128,20,59,275,482,462,27.705627705627705,12.770562770562771
2023,20230101_38026_D03_S003,38026_D03_S003,"Orotava, La",317,25,52,340,734,709,44.71086036671368,7.3342736248236955
2023,20230101_38026_D03_S004,38026_D03_S004,"Orotava, La",288,30,85,480,883,853,33.76318874560375,9.964830011723329
2023,20230101_38026_D03_S005,38026_D03_S005,"Orotava, La",98,15,66,279,458,443,22.121896162528216,14.89841986455982
2023,20230101_38026_D03_S006,38026_D03_S006,"Orotava, La",243,26,68,446,783,757,32.1003963011889,8.982826948480845
2023,20230101_38026_D03_S007,38026_D03_S007,"Orotava, La",146,16,83,326,571,555,26.306306306306308,14.954954954954955
2023,20230101_38026_D04_S001,38026_D04_S001,"Orotava, La",350,45,81,482,958,913,38.33515881708653,8.871851040525739
2023,20230101_38026_D04_S002,38026_D04_S002,"Orotava, La",161,20,67,349,597,577,27.902946273830157,11.611785095320624
2023,20230101_38026_D04_S003,38026_D04_S003,"Orotava, La",160,15,35,212,422,407,39.31203931203931,8.5995085995086
2023,20230101_38026_D04_S004,38026_D04_S004,"Orotava, La",69,8,37,166,280,272,25.36764705882353,13.602941176470589
2023,20230101_38026_D04_S005,38026_D04_S005,"Orotava, La",313,30,45,400,788,758,41.29287598944591,5.936675461741425
2023,20230101_38026_D05_S001,38026_D05_S001,"Orotava, La",148,29,128,486,791,762,19.42257217847769,16.79790026246719
2023,20230101_38026_D05_S002,38026_D05_S002,"Orotava, La",117,19,73,278,487,468,25.0,15.598290598290598
2023,20230101_38026_D05_S003,38026_D05_S003,"Orotava, La",160,36,127,446,769,733,21.828103683492497,17.32605729877217
2023,20230101_38026_D05_S004,38026_D05_S004,"Orotava, La",57,5,83,230,375,370,15.405405405405405,22.43243243243243
2023,20230101_38026_D05_S005,38026_D05_S005,"Orotava, La",159,18,90,447,714,696,22.844827586206897,12.931034482758621
2023,20230101_38026_D06_S001,38026_D06_S001,"Orotava, La",39,10,81,204,334,324,12.037037037037036,25.0
2023,20230101_38026_D06_S002,38026_D06_S002,"Orotava, La",52,20,114,271,457,437,11.899313501144166,26.08695652173913
2023,20230101_38026_D06_S003,38026_D06_S003,"Orotava, La",99,18,101,402,620,602,16.44518272425249,16.777408637873755
2023,20230101_38026_D06_S004,38026_D06_S004,"Orotava, La",57,40,188,372,657,617,9.238249594813615,30.47001620745543
2023,20230101_38027_D01_S001,38027_D01_S001,"Paso, El",170,29,73,351,623,594,28.61952861952862,12.289562289562289
2023,20230101_38027_D02_S001,38027_D02_S001,"Paso, El",284,48,199,569,1100,1052,26.99619771863118,18.916349809885933
2023,20230101_38027_D03_S001,38027_D03_S001,"Paso, El",160,24,86,258,528,504,31.746031746031747,17.063492063492063
2023,20230101_38027_D03_S002,38027_D03_S002,"Paso, El",177,28,80,258,543,515,34.36893203883495,15.533980582524272
2023,20230101_38027_D04_S001,38027_D04_S001,"Paso, El",143,26,83,296,548,522,27.39463601532567,15.900383141762452
2023,20230101_38028_D01_S001,38028_D01_S001,Puerto de la Cruz,113,11,26,208,358,347,32.564841498559076,7.492795389048991
2023,20230101_38028_D01_S002,38028_D01_S002,Puerto de la Cruz,201,41,61,366,669,628,32.00636942675159,9.713375796178344
2023,20230101_38028_D01_S003,38028_D01_S003,Puerto de la Cruz,493,58,54,491,1096,1038,47.49518304431599,5.202312138728324
2023,20230101_38028_D01_S004,38028_D01_S004,Puerto de la Cruz,471,46,46,391,954,908,51.87224669603524,5.066079295154185
2023,20230101_38028_D02_S001,38028_D02_S001,Puerto de la Cruz,119,12,19,188,338,326,36.50306748466258,5.828220858895706
2023,20230101_38028_D02_S002,38028_D02_S002,Puerto de la Cruz,94,12,28,129,263,251,37.45019920318725,11.155378486055778
2023,20230101_38028_D02_S003,38028_D02_S003,Puerto de la Cruz,213,17,32,237,499,482,44.190871369294605,6.639004149377594
2023,20230101_38028_D02_S004,38028_D02_S004,Puerto de la Cruz,363,40,68,425,896,856,42.40654205607477,7.94392523364486
2023,20230101_38028_D02_S005,38028_D02_S005,Puerto de la Cruz,214,27,110,427,778,751,28.495339547270305,14.647137150466046
2023,20230101_38028_D03_S001,38028_D03_S001,Puerto de la Cruz,132,12,30,210,384,372,35.483870967741936,8.064516129032258
2023,20230101_38028_D03_S002,38028_D03_S002,Puerto de la Cruz,111,14,51,224,400,386,28.756476683937823,13.212435233160623
2023,20230101_38028_D03_S003,38028_D03_S003,Puerto de la Cruz,76,18,54,190,338,320,23.75,16.875
2023,20230101_38028_D03_S004,38028_D03_S004,Puerto de la Cruz,157,26,55,306,544,518,30.30888030888031,10.617760617760618
2023,20230101_38028_D03_S005,38028_D03_S005,Puerto de la Cruz,91,10,63,254,418,408,22.30392156862745,15.441176470588236
2023,20230101_38028_D03_S006,38028_D03_S006,Puerto de la Cruz,83,16,51,241,391,375,22.133333333333333,13.6
2023,20230101_38028_D04_S001,38028_D04_S001,Puerto de la Cruz,100,21,68,300,489,468,21.367521367521366,14.52991452991453
2023,20230101_38028_D04_S002,38028_D04_S002,Puerto de la Cruz,78,18,79,242,417,399,19.548872180451127,19.79949874686717
2023,20230101_38028_D04_S003,38028_D04_S003,Puerto de la Cruz,133,24,122,472,751,727,18.29436038514443,16.781292984869324
2023,20230101_38028_D04_S004,38028_D04_S004,Puerto de la Cruz,229,29,55,318,631,602,38.03986710963455,9.136212624584717
2023,20230101_38028_D04_S005,38028_D04_S005,Puerto de la Cruz,39,9,51,180,279,270,14.444444444444445,18.88888888888889
2023,20230101_38029_D01_S001,38029_D01_S001,Puntagorda,94,21,72,233,420,399,23.55889724310777,18.045112781954888
2023,20230101_38029_D01_S002,38029_D01_S002,Puntagorda,96,24,56,243,419,395,24.303797468354432,14.177215189873417
2023,20230101_38030_D01_S001,38030_D01_S001,Puntallana,155,29,79,342,605,576,26.90972222222222,13.715277777777779
2023,20230101_38030_D01_S002,38030_D01_S002,Puntallana,143,28,69,236,476,448,31.919642857142858,15.401785714285714
2023,20230101_38031_D01_S001,38031_D01_S001,"Realejos, Los",89,10,66,198,363,353,25.21246458923513,18.69688385269122
2023,20230101_38031_D01_S002,38031_D01_S002,"Realejos, Los",270,38,94,546,948,910,29.67032967032967,10.32967032967033
2023,20230101_38031_D01_S003,38031_D01_S003,"Realejos, Los",253,32,82,496,863,831,30.445246690734056,9.867629362214199
2023,20230101_38031_D01_S004,38031_D01_S004,"Realejos, Los",259,33,134,580,1006,973,26.618705035971225,13.771839671120247
2023,20230101_38031_D01_S005,38031_D01_S005,"Realejos, Los",157,24,107,447,735,711,22.081575246132207,15.049226441631506
2023,20230101_38031_D01_S006,38031_D01_S006,"Realejos, Los",141,23,64,321,549,526,26.806083650190114,12.167300380228136
2023,20230101_38031_D01_S007,38031_D01_S007,"Realejos, Los",78,7,85,282,452,445,17.528089887640448,19.10112359550562
2023,20230101_38031_D01_S008,38031_D01_S008,"Realejos, Los",192,18,80,411,701,683,28.111273792093705,11.71303074670571
2023,20230101_38031_D02_S001,38031_D02_S001,"Realejos, Los",220,27,80,386,713,686,32.06997084548105,11.661807580174926
2023,20230101_38031_D02_S002,38031_D02_S002,"Realejos, Los",158,20,65,367,610,590,26.779661016949152,11.016949152542374
2023,20230101_38031_D02_S003,38031_D02_S003,"Realejos, Los",108,16,94,322,540,524,20.610687022900763,17.938931297709924
2023,20230101_38031_D03_S001,38031_D03_S001,"Realejos, Los",106,29,84,400,619,590,17.966101694915253,14.23728813559322
2023,20230101_38031_D03_S002,38031_D03_S002,"Realejos, Los",84,24,76,264,448,424,19.81132075471698,17.92452830188679
2023,20230101_38031_D03_S003,38031_D03_S003,"Realejos, Los",110,18,124,376,628,610,18.0327868852459,20.327868852459016
2023,20230101_38031_D03_S004,38031_D03_S004,"Realejos, Los",176,16,43,307,542,526,33.460076045627375,8.17490494296578
2023,20230101_38031_D03_S005,38031_D03_S005,"Realejos, Los",129,23,82,412,646,623,20.70626003210273,13.162118780096309
2023,20230101_38031_D04_S001,38031_D04_S001,"Realejos, Los",172,27,74,340,613,586,29.351535836177476,12.627986348122867
2023,20230101_38031_D04_S002,38031_D04_S002,"Realejos, Los",253,28,64,409,754,726,34.84848484848485,8.81542699724518
2023,20230101_38031_D04_S003,38031_D04_S003,"Realejos, Los",220,16,43,245,524,508,43.30708661417323,8.464566929133857
2023,20230101_38031_D04_S004,38031_D04_S004,"Realejos, Los",146,17,84,341,588,571,25.569176882661996,14.711033274956216
2023,20230101_38031_D05_S001,38031_D05_S001,"Realejos, Los",59,14,106,239,418,404,14.603960396039604,26.237623762376238
2023,20230101_38031_D05_S002,38031_D05_S002,"Realejos, Los",48,16,124,231,419,403,11.910669975186105,30.76923076923077
