year,geocode,section_key,municipio,distrito,seccion,renta_bruta_media_hogar,renta_bruta_media_persona,renta_neta_uc_media,renta_neta_uc_mediana,renta_ratio_media_mediana,map_year_renta
2022,20230101_38025_D01_S002,38025_D01_S002,La Matanza de Acentejo,1,2,38180.0,12644.0,17233.0,15750.0,1.09415873015873,2023
2022,20230101_38025_D01_S003,38025_D01_S003,La Matanza de Acentejo,1,3,37073.0,13798.0,18340.0,16450.0,1.1148936170212767,2023
2022,20230101_38025_D01_S004,38025_D01_S004,La Matanza de Acentejo,1,4,39393.0,14948.0,18802.0,15750.0,1.1937777777777778,2023
2022,20230101_38025_D01_S005,38025_D01_S005,La Matanza de Acentejo,1,5,32955.0,12731.0,16744.0,15050.0,1.1125581395348838,2023
2022,20230101_38026_D01_S001,38026_D01_S001,La Orotava,1,1,48420.0,18327.0,22928.0,17850.0,1.2844817927170868,2023
2022,20230101_38026_D01_S002,38026_D01_S002,La Orotava,1,2,50568.0,17180.0,21744.0,19250.0,1.1295584415584417,2023
2022,20230101_38026_D01_S004,38026_D01_S004,La Orotava,1,4,39193.0,14312.0,18704.0,17150.0,1.0906122448979592,2023
2022,20230101_38026_D02_S001,38026_D02_S001,La Orotava,2,1,34206.0,13294.0,16972.0,15050.0,1.1277076411960132,2023
2022,20230101_38026_D02_S002,38026_D02_S002,La Orotava,2,2,32531.0,11517.0,15806.0,15050.0,1.0502325581395349,2023
2022,20230101_38026_D02_S003,38026_D02_S003,La Orotava,2,3,36928.0,12587.0,16972.0,15750.0,1.0775873015873016,2023
2022,20230101_38026_D02_S004,38026_D02_S004,La Orotava,2,4,33531.0,12781.0,17043.0,15750.0,1.082095238095238,2023
2022,20230101_38026_D03_S001,38026_D03_S001,La Orotava,3,1,32018.0,11128.0,15387.0,15050.0,1.022392026578073,2023
2022,20230101_38026_D03_S002,38026_D03_S002,La Orotava,3,2,36162.0,12960.0,17245.0,15050.0,1.1458471760797342,2023
2022,20230101_38026_D03_S003,38026_D03_S003,La Orotava,3,3,52386.0,19127.0,23809.0,19950.0,1.1934335839598997,2023
2022,20230101_38026_D03_S004,38026_D03_S004,La Orotava,3,4,36820.0,13178.0,17545.0,16450.0,1.066565349544073,2023
2022,20230101_38026_D03_S005,38026_D03_S005,La Orotava,3,5,31930.0,11378.0,15582.0,15050.0,1.0353488372093023,2023
2022,20230101_38026_D03_S006,38026_D03_S006,La Orotava,3,6,40235.0,14443.0,19039.0,16450.0,1.157386018237082,2023
2022,20230101_38026_D03_S007,38026_D03_S007,La Orotava,3,7,35001.0,12606.0,17045.0,15750.0,1.0822222222222222,2023
2022,20230101_38026_D04_S001,38026_D04_S001,La Orotava,4,1,47466.0,17288.0,21901.0,17850.0,1.2269467787114845,2023
2022,20230101_38026_D04_S002,38026_D04_S002,La Orotava,4,2,41388.0,13754.0,18598.0,17150.0,1.0844314868804665,2023
2022,20230101_38026_D04_S003,38026_D04_S003,La Orotava,4,3,49648.0,17593.0,22267.0,17850.0,1.247450980392157,2023
2022,20230101_38026_D04_S004,38026_D04_S004,La Orotava,4,4,31975.0,10794.0,14895.0,12950.0,1.1501930501930502,2023
2022,20230101_38026_D04_S005,38026_D04_S005,La Orotava,4,5,46498.0,16670.0,20881.0,17850.0,1.1698039215686276,2023
2022,20230101_38026_D05_S001,38026_D05_S001,La Orotava,5,1,32651.0,11473.0,15794.0,14350.0,1.1006271777003485,2023
2022,20230101_38026_D05_S002,38026_D05_S002,La Orotava,5,2,34019.0,11587.0,15789.0,14350.0,1.1002787456445993,2023
2022,20230101_38026_D05_S003,38026_D05_S003,La Orotava,5,3,32977.0,11532.0,15808.0,14350.0,1.101602787456446,2023
2022,20230101_38026_D05_S004,38026_D05_S004,La Orotava,5,4,25537.0,9405.0,12972.0,11550.0,1.1231168831168832,2023
2022,20230101_38026_D05_S005,38026_D05_S005,La Orotava,5,5,32646.0,11764.0,16206.0,15050.0,1.0768106312292358,2023
2022,20230101_38026_D06_S001,38026_D06_S001,La Orotava,6,1,28609.0,9789.0,13741.0,12950.0,1.0610810810810811,2023
2022,20230101_38026_D06_S002,38026_D06_S002,La Orotava,6,2,30009.0,10208.0,14155.0,13650.0,1.036996336996337,2023
2022,20230101_38026_D06_S003,38026_D06_S003,La Orotava,6,3,28837.0,10463.0,14236.0,12950.0,1.0993050193050193,2023
2022,20230101_38026_D06_S004,38026_D06_S004,La Orotava,6,4,32740.0,9702.0,14234.0,12950.0,1.0991505791505791,2023
2022,20230101_38027_D01_S001,38027_D01_S001,El Paso,1,1,37946.0,13042.0,18826.0,16450.0,1.144437689969605,2023
2022,20230101_38027_D02_S001,38027_D02_S001,El Paso,2,1,38535.0,13757.0,19650.0,16450.0,1.1945288753799392,2023
2022,20230101_38027_D03_S001,38027_D03_S001,El Paso,3,1,43064.0,14948.0,21211.0,16450.0,1.2894224924012159,2023
2022,20230101_38027_D03_S002,38027_D03_S002,El Paso,3,2,37739.0,14538.0,20350.0,16450.0,1.237082066869301,2023
2022,20230101_38027_D04_S001,38027_D04_S001,El Paso,4,1,36563.0,13296.0,19384.0,16450.0,1.1783586626139817,2023
2022,20230101_38028_D01_S001,38028_D01_S001,Puerto de La Cruz,1,1,27808.0,14128.0,17201.0,13650.0,1.26014652014652,2023
2022,20230101_38028_D01_S002,38028_D01_S002,Puerto de La Cruz,1,2,26103.0,13368.0,16087.0,12950.0,1.2422393822393822,2023
2022,20230101_38028_D01_S003,38028_D01_S003,Puerto de La Cruz,1,3,47365.0,23698.0,27049.0,19250.0,1.4051428571428572,2023
2022,20230101_38028_D01_S004,38028_D01_S004,Puerto de La Cruz,1,4,46746.0,20284.0,24302.0,20650.0,1.1768523002421307,2023
2022,20230101_38028_D02_S001,38028_D02_S001,Puerto de La Cruz,2,1,34410.0,17390.0,20180.0,15750.0,1.2812698412698413,2023
2022,20230101_38028_D02_S002,38028_D02_S002,Puerto de La Cruz,2,2,30242.0,15300.0,18583.0,15050.0,1.234750830564784,2023
2022,20230101_38028_D02_S003,38028_D02_S003,Puerto de La Cruz,2,3,37355.0,16863.0,20201.0,17150.0,1.1779008746355686,2023
2022,20230101_38028_D02_S004,38028_D02_S004,Puerto de La Cruz,2,4,39817.0,16233.0,20028.0,17150.0,1.1678134110787173,2023
2022,20230101_38028_D02_S005,38028_D02_S005,Puerto de La Cruz,2,5,39705.0,13749.0,18139.0,15050.0,1.2052491694352159,2023
2022,20230101_38028_D03_S001,38028_D03_S001,Puerto de La Cruz,3,1,33407.0,14622.0,18049.0,15750.0,1.1459682539682539,2023
2022,20230101_38028_D03_S002,38028_D03_S002,Puerto de La Cruz,3,2,30251.0,13758.0,16957.0,14350.0,1.1816724738675959,2023
2022,20230101_38028_D03_S003,38028_D03_S003,Puerto de La Cruz,3,3,26997.0,11873.0,15309.0,14350.0,1.066829268292683,2023
2022,20230101_38028_D03_S004,38028_D03_S004,Puerto de La Cruz,3,4,29719.0,13607.0,16909.0,15050.0,1.1235215946843853,2023
2022,20230101_38028_D03_S005,38028_D03_S005,Puerto de La Cruz,3,5,33018.0,13122.0,16884.0,16450.0,1.0263829787234042,2023
2022,20230101_38028_D03_S006,38028_D03_S006,Puerto de La Cruz,3,6,27695.0,12607.0,16198.0,15050.0,1.0762790697674418,2023
2022,20230101_38028_D04_S001,38028_D04_S001,Puerto de La Cruz,4,1,33686.0,13455.0,17265.0,15750.0,1.0961904761904762,2023
2022,20230101_38028_D04_S002,38028_D04_S002,Puerto de La Cruz,4,2,29971.0,10307.0,14345.0,13650.0,1.050915750915751,2023
2022,20230101_38028_D04_S003,38028_D04_S003,Puerto de La Cruz,4,3,34766.0,11949.0,16310.0,14350.0,1.1365853658536584,2023
2022,20230101_38028_D04_S004,38028_D04_S004,Puerto de La Cruz,4,4,36779.0,13575.0,18104.0,16450.0,1.100547112462006,2023
2022,20230101_38028_D04_S005,38028_D04_S005,Puerto de La Cruz,4,5,28956.0,10230.0,14290.0,12950.0,1.1034749034749034,2023
2022,20230101_38029_D01_S001,38029_D01_S001,Puntagorda,1,1,26775.0,9743.0,14220.0,11550.0,1.2311688311688311,2023
2022,20230101_38029_D01_S002,38029_D01_S002,Puntagorda,1,2,29038.0,10142.0,15169.0,12950.0,1.1713513513513514,2023
2022,20230101_38030_D01_S001,38030_D01_S001,Puntallana,1,1,39563.0,14432.0,20305.0,17150.0,1.1839650145772596,2023
2022,20230101_38030_D01_S002,38030_D01_S002,Puntallana,1,2,39994.0,14177.0,20416.0,17850.0,1.1437535014005602,2023
2022,20230101_38031_D01_S001,38031_D01_S001,Los Realejos,1,1,33172.0,12022.0,16434.0,15050.0,1.0919601328903654,2023
2022,20230101_38031_D01_S002,38031_D01_S002,Los Realejos,1,2,37804.0,13244.0,17418.0,15750.0,1.105904761904762,2023
2022,20230101_38031_D01_S003,38031_D01_S003,Los Realejos,1,3,34789.0,12956.0,16891.0,15050.0,1.1223255813953488,2023
2022,20230101_38031_D01_S004,38031_D01_S004,Los Realejos,1,4,32477.0,13068.0,16666.0,15050.0,1.107375415282392,2023
2022,20230101_38031_D01_S005,38031_D01_S005,Los Realejos,1,5,33136.0,11419.0,15579.0,14350.0,1.0856445993031358,2023
2022,20230101_38031_D01_S006,38031_D01_S006,Los Realejos,1,6,32864.0,12991.0,16744.0,15050.0,1.1125581395348838,2023
2022,20230101_38031_D01_S007,38031_D01_S007,Los Realejos,1,7,32377.0,10466.0,14920.0,15050.0,0.9913621262458472,2023
2022,20230101_38031_D01_S008,38031_D01_S008,Los Realejos,1,8,36650.0,13123.0,17261.0,15750.0,1.095936507936508,2023
2022,20230101_38031_D02_S001,38031_D02_S001,Los Realejos,2,1,33828.0,12609.0,16731.0,15050.0,1.1116943521594684,2023
2022,20230101_38031_D02_S002,38031_D02_S002,Los Realejos,2,2,38208.0,12516.0,17186.0,15750.0,1.0911746031746032,2023
2022,20230101_38031_D02_S003,38031_D02_S003,Los Realejos,2,3,32928.0,10382.0,14712.0,13650.0,1.0778021978021979,2023
2022,20230101_38031_D03_S001,38031_D03_S001,Los Realejos,3,1,33091.0,11379.0,15740.0,14350.0,1.0968641114982578,2023
2022,20230101_38031_D03_S002,38031_D03_S002,Los Realejos,3,2,35510.0,11654.0,16239.0,15050.0,1.0790033222591362,2023
2022,20230101_38031_D03_S003,38031_D03_S003,Los Realejos,3,3,29206.0,10187.0,14213.0,12950.0,1.0975289575289575,2023
2022,20230101_38031_D03_S004,38031_D03_S004,Los Realejos,3,4,39162.0,13729.0,18156.0,16450.0,1.1037082066869301,2023
2022,20230101_38031_D03_S005,38031_D03_S005,Los Realejos,3,5,33911.0,11640.0,15993.0,15750.0,1.0154285714285713,2023
2022,20230101_38031_D04_S001,38031_D04_S001,Los Realejos,4,1,30021.0,12944.0,16514.0,15050.0,1.0972757475083057,2023
2022,20230101_38031_D04_S002,38031_D04_S002,Los Realejos,4,2,38380.0,15716.0,19476.0,16450.0,1.183951367781155,2023
2022,20230101_38031_D04_S003,38031_D04_S003,Los Realejos,4,3,44890.0,17978.0,22802.0,17850.0,1.277422969187675,2023
2022,20230101_38031_D04_S004,38031_D04_S004,Los Realejos,4,4,29063.0,12289.0,16081.0,13650.0,1.178095238095238,2023
2022,20230101_38031_D05_S001,38031_D05_S001,Los Realejos,5,1,35257.0,10333.0,14984.0,14350.0,1.0441811846689895,2023
2022,20230101_38031_D05_S002,38031_D05_S002,Los Realejos,5,2,32694.0,10363.0,15075.0,14350.0,1.0505226480836236,2023
2022,20230101_38031_D05_S003,38031_D05_S003,Los Realejos,5,3,33219.0,10302.0,15107.0,15050.0,1.0037873754152824,2023
2022,20230101_38031_D06_S001,38031_D06_S001,Los Realejos,6,1,33287.0,9933.0,14536.0,13650.0,1.0649084249084249,2023
2022,20230101_38031_D06_S002,38031_D06_S002,Los Realejos,6,2,34983.0,9602.0,14339.0,13650.0,1.0504761904761906,2023
2022,20230101_38032_D01_S001,38032_D01_S001,El Rosario,1,1,45178.0,16227.0,20893.0,17850.0,1.1704761904761904,2023
2022,20230101_38032_D01_S002,38032_D01_S002,El Rosario,1,2,41883.0,13597.0,18295.0,16450.0,1.1121580547112462,2023
2022,20230101_38032_D01_S003,38032_D01_S003,El Rosario,1,3,46001.0,15431.0,19860.0,17150.0,1.1580174927113702,2023
2022,20230101_38032_D01_S004,38032_D01_S004,El Rosario,1,4,50145.0,22909.0,26300.0,23450.0,1.1215351812366738,2023
2022,20230101_38032_D01_S005,38032_D01_S005,El Rosario,1,5,37177.0,12657.0,17167.0,15750.0,1.089968253968254,2023
2022,20230101_38032_D01_S006,38032_D01_S006,El Rosario,1,6,64095.0,25576.0,30051.0,26250.0,1.1448,2023
2022,20230101_38032_D01_S007,38032_D01_S007,El Rosario,1,7,45735.0,14082.0,19257.0,17150.0,1.1228571428571428,2023
2022,20230101_38032_D01_S008,38032_D01_S008,El Rosario,1,8,64283.0,22091.0,27222.0,24850.0,1.0954527162977867,2023
2022,20230101_38032_D01_S009,38032_D01_S009,El Rosario,1,9,49222.0,15067.0,20043.0,18550.0,1.0804851752021563,2023
2022,20230101_38032_D01_S010,38032_D01_S010,El Rosario,1,10,43893.0,14818.0,19356.0,17150.0,1.1286297376093295,2023
2022,20230101_38032_D01_S011,38032_D01_S011,El Rosario,1,11,64482.0,24330.0,29256.0,26250.0,1.1145142857142858,2023
2022,20230101_38032_D01_S012,38032_D01_S012,El Rosario,1,12,79305.0,30497.0,35242.0,28350.0,1.2431040564373899,2023
2022,20230101_38032_D01_S013,38032_D01_S013,El Rosario,1,13,62685.0,21824.0,27082.0,24850.0,1.0898189134808853,2023
2022,20230101_38033_D01_S001,38033_D01_S001,San Andrés y Sauces,1,1,39352.0,14310.0,20005.0,17150.0,1.166472303206997,2023
2022,20230101_38033_D01_S002,38033_D01_S002,San Andrés y Sauces,1,2,37575.0,13806.0,19308.0,16450.0,1.1737386018237081,2023
2022,20230101_38033_D01_S003,38033_D01_S003,San Andrés y Sauces,1,3,36845.0,13729.0,19060.0,16450.0,1.1586626139817628,2023
2022,20230101_38033_D02_S001,38033_D02_S001,San Andrés y Sauces,2,1,38627.0,14082.0,19763.0,17150.0,1.1523615160349854,2023
2022,20230101_38034_D01_S001,38034_D01_S001,San Juan de la Rambla,1,1,41044.0,15217.0,20127.0,17150.0,1.1735860058309038,2023
2022,20230101_38034_D01_S002,38034_D01_S002,San Juan de la Rambla,1,2,31181.0,11346.0,15690.0,15050.0,1.0425249169435216,2023
2022,20230101_38034_D01_S003,38034_D01_S003,San Juan de la Rambla,1,3,28885.0,10461.0,14560.0,14350.0,1.0146341463414634,2023
2022,20230101_38034_D01_S004,38034_D01_S004,San Juan de la Rambla,1,4,28677.0,10987.0,14908.0,14350.0,1.0388850174216029,2023
2022,20230101_38035_D01_S001,38035_D01_S001,San Miguel de Abona,1,1,44294.0,15279.0,20409.0,17850.0,1.143361344537815,2023
2022,20230101_38035_D01_S002,38035_D01_S002,San Miguel de Abona,1,2,37350.0,12579.0,17307.0,15750.0,1.0988571428571428,2023
2022,20230101_38035_D01_S003,38035_D01_S003,San Miguel de Abona,1,3,42553.0,14083.0,18932.0,17150.0,1.1039067055393585,2023
2022,20230101_38035_D01_S004,38035_D01_S004,San Miguel de Abona,1,4,25799.0,10372.0,14518.0,12950.0,1.1210810810810812,2023
2022,20230101_38035_D01_S005,38035_D01_S005,San Miguel de Abona,1,5,37532.0,12305.0,16854.0,15050.0,1.1198671096345516,2023
2022,20230101_38035_D01_S006,38035_D01_S006,San Miguel de Abona,1,6,30800.0,11053.0,15151.0,14350.0,1.0558188153310104,2023
2022,20230101_38035_D01_S007,38035_D01_S007,San Miguel de Abona,1,7,38405.0,12735.0,17211.0,15750.0,1.0927619047619048,2023
2022,20230101_38035_D01_S008,38035_D01_S008,San Miguel de Abona,1,8,40169.0,13829.0,18492.0,16450.0,1.1241337386018238,2023
2022,20230101_38035_D01_S009,38035_D01_S009,San Miguel de Abona,1,9,29883.0,10858.0,14767.0,14350.0,1.0290592334494773,2023
2022,20230101_38036_D01_S001,38036_D01_S001,San Sebastián de La Gomera,1,1,49749.0,19470.0,23916.0,20650.0,1.1581598062953995,2023
2022,20230101_38036_D01_S002,38036_D01_S002,San Sebastián de La Gomera,1,2,36180.0,14288.0,19597.0,18550.0,1.05644204851752,2023
2022,20230101_38036_D01_S003,38036_D01_S003,San Sebastián de La Gomera,1,3,40667.0,15386.0,20652.0,18550.0,1.1133153638814015,2023
2022,20230101_38036_D01_S005,38036_D01_S005,San Sebastián de La Gomera,1,5,42837.0,15502.0,20742.0,18550.0,1.118167115902965,2023
2022,20230101_38036_D01_S006,38036_D01_S006,San Sebastián de La Gomera,1,6,40890.0,16542.0,20886.0,18550.0,1.1259299191374663,2023
2022,20230101_38036_D01_S007,38036_D01_S007,San Sebastián de La Gomera,1,7,38204.0,13152.0,17697.0,17150.0,1.0318950437317784,2023
2022,20230101_38036_D01_S008,38036_D01_S008,San Sebastián de La Gomera,1,8,43899.0,16530.0,20887.0,18550.0,1.1259838274932614,2023
2022,20230101_38037_D01_S001,38037_D01_S001,Santa Cruz de La Palma,1,1,48145.0,19088.0,25365.0,19950.0,1.2714285714285714,2023
2022,20230101_38037_D01_S002,38037_D01_S002,Santa Cruz de La Palma,1,2,34823.0,13417.0,18462.0,15750.0,1.1721904761904762,2023
2022,20230101_38037_D01_S003,38037_D01_S003,Santa Cruz de La Palma,1,3,44616.0,17265.0,22874.0,18550.0,1.233099730458221,2023
2022,20230101_38037_D02_S001,38037_D02_S001,Santa Cruz de La Palma,2,1,49926.0,19698.0,25867.0,20650.0,1.252639225181598,2023
2022,20230101_38037_D02_S002,38037_D02_S002,Santa Cruz de La Palma,2,2,45647.0,16562.0,22464.0,18550.0,1.2109973045822102,2023
2022,20230101_38037_D02_S003,38037_D02_S003,Santa Cruz de La Palma,2,3,37554.0,13571.0,19229.0,16450.0,1.1689361702127659,2023
2022,20230101_38037_D02_S005,38037_D02_S005,Santa Cruz de La Palma,2,5,52387.0,18465.0,25199.0,20650.0,1.2202905569007263,2023
2022,20230101_38037_D03_S001,38037_D03_S001,Santa Cruz de La Palma,3,1,49095.0,17658.0,24161.0,19950.0,1.211077694235589,2023
2022,20230101_38037_D03_S002,38037_D03_S002,Santa Cruz de La Palma,3,2,40675.0,15135.0,20647.0,17150.0,1.2039067055393586,2023
2022,20230101_38037_D03_S003,38037_D03_S003,Santa Cruz de La Palma,3,3,35435.0,12797.0,18019.0,16450.0,1.0953799392097265,2023
2022,20230101_38037_D03_S004,38037_D03_S004,Santa Cruz de La Palma,3,4,45515.0,15871.0,22176.0,18550.0,1.1954716981132076,2023
2022,20230101_38037_D03_S005,38037_D03_S005,Santa Cruz de La Palma,3,5,39987.0,13250.0,19105.0,17850.0,1.0703081232492997,2023
2022,20230101_38038_D01_S001,38038_D01_S001,Santa Cruz de Tenerife,1,1,77346.0,29679.0,34446.0,29750.0,1.1578487394957984,2023
2022,20230101_38038_D01_S002,38038_D01_S002,Santa Cruz de Tenerife,1,2,47183.0,17562.0,21567.0,19250.0,1.1203636363636365,2023
2022,20230101_38038_D01_S003,38038_D01_S003,Santa Cruz de Tenerife,1,3,49347.0,20818.0,24606.0,21350.0,1.1525058548009368,2023
2022,20230101_38038_D01_S004,38038_D01_S004,Santa Cruz de Tenerife,1,4,59872.0,24057.0,28188.0,24850.0,1.1343259557344065,2023
2022,20230101_38038_D01_S006,38038_D01_S006,Santa Cruz de Tenerife,1,6,48956.0,19856.0,24142.0,20650.0,1.1691041162227602,2023
2022,20230101_38038_D01_S007,38038_D01_S007,Santa Cruz de Tenerife,1,7,52099.0,21489.0,25479.0,24850.0,1.0253118712273641,2023
2022,20230101_38038_D01_S008,38038_D01_S008,Santa Cruz de Tenerife,1,8,102416.0,34334.0,40911.0,33250.0,1.230406015037594,2023
2022,20230101_38038_D01_S009,38038_D01_S009,Santa Cruz de Tenerife,1,9,73802.0,30789.0,34853.0,30450.0,1.1445977011494253,2023
2022,20230101_38038_D01_S010,38038_D01_S010,Santa Cruz de Tenerife,1,10,72028.0,28619.0,33444.0,29750.0,1.1241680672268908,2023
2022,20230101_38038_D01_S011,38038_D01_S011,Santa Cruz de Tenerife,1,11,68314.0,26697.0,30853.0,25550.0,1.2075538160469668,2023
2022,20230101_38038_D01_S012,38038_D01_S012,Santa Cruz de Tenerife,1,12,97805.0,34950.0,40520.0,33950.0,1.193519882179676,2023
2022,20230101_38038_D02_S001,38038_D02_S001,Santa Cruz de Tenerife,2,1,58837.0,24097.0,28115.0,23450.0,1.1989339019189766,2023
2022,20230101_38038_D02_S002,38038_D02_S002,Santa Cruz de Tenerife,2,2,54284.0,24599.0,27651.0,24150.0,1.1449689440993789,2023
2022,20230101_38038_D02_S003,38038_D02_S003,Santa Cruz de Tenerife,2,3,54660.0,22242.0,26267.0,23450.0,1.1201279317697228,2023
2022,20230101_38038_D02_S004,38038_D02_S004,Santa Cruz de Tenerife,2,4,71005.0,26742.0,31485.0,26950.0,1.168274582560297,2023
2022,20230101_38038_D02_S005,38038_D02_S005,Santa Cruz de Tenerife,2,5,58532.0,24444.0,28279.0,24850.0,1.1379879275653924,2023
2022,20230101_38038_D02_S006,38038_D02_S006,Santa Cruz de Tenerife,2,6,61724.0,25964.0,29412.0,24150.0,1.2178881987577639,2023
2022,20230101_38038_D02_S007,38038_D02_S007,Santa Cruz de Tenerife,2,7,68119.0,27031.0,30598.0,23450.0,1.304818763326226,2023
2022,20230101_38038_D02_S008,38038_D02_S008,Santa Cruz de Tenerife,2,8,68831.0,27979.0,32012.0,23450.0,1.3651172707889125,2023
2022,20230101_38038_D02_S009,38038_D02_S009,Santa Cruz de Tenerife,2,9,54690.0,23802.0,27860.0,25550.0,1.0904109589041096,2023
2022,20230101_38038_D03_S001,38038_D03_S001,Santa Cruz de Tenerife,3,1,79338.0,34060.0,37257.0,33250.0,1.1205112781954887,2023
2022,20230101_38038_D03_S002,38038_D03_S002,Santa Cruz de Tenerife,3,2,51411.0,18541.0,23431.0,21350.0,1.0974707259953163,2023
2022,20230101_38038_D03_S003,38038_D03_S003,Santa Cruz de Tenerife,3,3,51264.0,20306.0,24235.0,22050.0,1.099092970521542,2023
2022,20230101_38038_D03_S004,38038_D03_S004,Santa Cruz de Tenerife,3,4,36789.0,14967.0,18893.0,16450.0,1.1485106382978723,2023
2022,20230101_38038_D03_S005,38038_D03_S005,Santa Cruz de Tenerife,3,5,40187.0,16794.0,20527.0,18550.0,1.106576819407008,2023
2022,20230101_38038_D03_S006,38038_D03_S006,Santa Cruz de Tenerife,3,6,68085.0,25802.0,30430.0,28350.0,1.0733686067019401,2023
2022,20230101_38038_D03_S007,38038_D03_S007,Santa Cruz de Tenerife,3,7,38782.0,15416.0,19167.0,17150.0,1.117609329446064,2023
2022,20230101_38038_D03_S008,38038_D03_S008,Santa Cruz de Tenerife,3,8,49368.0,18387.0,22909.0,21350.0,1.0730210772833724,2023
2022,20230101_38038_D03_S009,38038_D03_S009,Santa Cruz de Tenerife,3,9,55353.0,20372.0,25191.0,23450.0,1.0742430703624732,2023
2022,20230101_38038_D03_S010,38038_D03_S010,Santa Cruz de Tenerife,3,10,41454.0,16940.0,21045.0,19250.0,1.0932467532467534,2023
2022,20230101_38038_D03_S011,38038_D03_S011,Santa Cruz de Tenerife,3,11,68177.0,26602.0,31186.0,25550.0,1.220587084148728,2023
2022,20230101_38038_D03_S013,38038_D03_S013,Santa Cruz de Tenerife,3,13,46326.0,20652.0,24111.0,21350.0,1.1293208430913348,2023
2022,20230101_38038_D03_S014,38038_D03_S014,Santa Cruz de Tenerife,3,14,52684.0,20621.0,24847.0,22050.0,1.1268480725623582,2023
2022,20230101_38038_D03_S015,38038_D03_S015,Santa Cruz de Tenerife,3,15,50322.0,19763.0,24064.0,20650.0,1.1653268765133171,2023
2022,20230101_38038_D03_S016,38038_D03_S016,Santa Cruz de Tenerife,3,16,41289.0,14873.0,18542.0,15750.0,1.1772698412698412,2023
2022,20230101_38038_D03_S017,38038_D03_S017,Santa Cruz de Tenerife,3,17,53365.0,20088.0,24967.0,19950.0,1.2514786967418547,2023
2022,20230101_38038_D03_S018,38038_D03_S018,Santa Cruz de Tenerife,3,18,37733.0,14684.0,18645.0,15750.0,1.1838095238095239,2023
2022,20230101_38038_D03_S019,38038_D03_S019,Santa Cruz de Tenerife,3,19,57460.0,21285.0,26312.0,25550.0,1.0298238747553816,2023
2022,20230101_38038_D03_S020,38038_D03_S020,Santa Cruz de Tenerife,3,20,74068.0,27389.0,32001.0,29750.0,1.0756638655462185,2023
2022,20230101_38038_D03_S021,38038_D03_S021,Santa Cruz de Tenerife,3,21,78507.0,30903.0,34620.0,30450.0,1.1369458128078818,2023
2022,20230101_38038_D04_S001,38038_D04_S001,Santa Cruz de Tenerife,4,1,27077.0,10768.0,14223.0,12950.0,1.0983011583011584,2023
2022,20230101_38038_D04_S002,38038_D04_S002,Santa Cruz de Tenerife,4,2,28074.0,10469.0,13796.0,12950.0,1.0653281853281853,2023
2022,20230101_38038_D04_S003,38038_D04_S003,Santa Cruz de Tenerife,4,3,30128.0,11274.0,14783.0,12250.0,1.2067755102040816,2023
2022,20230101_38038_D04_S004,38038_D04_S004,Santa Cruz de Tenerife,4,4,28653.0,11240.0,14468.0,12250.0,1.181061224489796,2023
2022,20230101_38038_D04_S005,38038_D04_S005,Santa Cruz de Tenerife,4,5,27239.0,10325.0,13737.0,12250.0,1.1213877551020408,2023
2022,20230101_38038_D04_S006,38038_D04_S006,Santa Cruz de Tenerife,4,6,26928.0,10432.0,13866.0,12250.0,1.1319183673469388,2023
2022,20230101_38038_D04_S007,38038_D04_S007,Santa Cruz de Tenerife,4,7,29075.0,11979.0,15838.0,15050.0,1.052358803986711,2023
2022,20230101_38038_D04_S009,38038_D04_S009,Santa Cruz de Tenerife,4,9,23535.0,10442.0,13633.0,12250.0,1.1128979591836734,2023
2022,20230101_38038_D04_S011,38038_D04_S011,Santa Cruz de Tenerife,4,11,25044.0,10496.0,14029.0,12250.0,1.1452244897959183,2023
2022,20230101_38038_D04_S012,38038_D04_S012,Santa Cruz de Tenerife,4,12,28025.0,11660.0,15273.0,14350.0,1.0643205574912893,2023
2022,20230101_38038_D04_S014,38038_D04_S014,Santa Cruz de Tenerife,4,14,29376.0,11912.0,15677.0,14350.0,1.0924738675958188,2023
2022,20230101_38038_D04_S015,38038_D04_S015,Santa Cruz de Tenerife,4,15,23365.0,8881.0,12316.0,10850.0,1.135115207373272,2023
2022,20230101_38038_D05_S001,38038_D05_S001,Santa Cruz de Tenerife,5,1,93907.0,33372.0,40268.0,33250.0,1.2110676691729323,2023
2022,20230101_38038_D05_S002,38038_D05_S002,Santa Cruz de Tenerife,5,2,63121.0,24289.0,29027.0,24850.0,1.1680885311871227,2023
2022,20230101_38038_D05_S003,38038_D05_S003,Santa Cruz de Tenerife,5,3,53429.0,21735.0,25858.0,22750.0,1.1366153846153846,2023
2022,20230101_38038_D05_S004,38038_D05_S004,Santa Cruz de Tenerife,5,4,52415.0,20853.0,24730.0,20650.0,1.1975786924939467,2023
2022,20230101_38038_D05_S005,38038_D05_S005,Santa Cruz de Tenerife,5,5,50499.0,20666.0,24905.0,22050.0,1.1294784580498867,2023
2022,20230101_38038_D05_S006,38038_D05_S006,Santa Cruz de Tenerife,5,6,47462.0,19165.0,23295.0,19950.0,1.1676691729323307,2023
2022,20230101_38038_D05_S007,38038_D05_S007,Santa Cruz de Tenerife,5,7,48651.0,18715.0,22760.0,19250.0,1.1823376623376622,2023
2022,20230101_38038_D05_S008,38038_D05_S008,Santa Cruz de Tenerife,5,8,52696.0,20627.0,25100.0,22750.0,1.1032967032967034,2023
